,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
30,"2467 Sequester Ct, San Jose, CA 95133",San Jose,95133,CA,2,568000,Tuscana Properties, $410/mo,494542,https://www.zillow.com/homedetails/2467-Sequester-Ct-San-Jose-CA-95133/19573727_zpid/,979,2, 2,Not_Found,Not_Found,Not_Found,Not_Found,0.01, Condo, No,1983," Individual Electric Meters, Public Utilities, Individual Gas Meters",95.05," $6,671"," $498,780"
31,"6912 Bollinger Rd, San Jose, CA 95129",San Jose,95129,CA,3,1598000,DPL Real Estate,Not_Found,1706993,https://www.zillow.com/homedetails/6912-Bollinger-Rd-San-Jose-CA-95129/19640633_zpid/,"1,141",2, 2,Not_Found, 2, 1, Yes,0.14, Single Family, No,1956, Public Utilities,94.91," $2,395"," $72,436"
32,"1110 Prevost Ct, San Jose, CA 95125",San Jose,95125,CA,3,849000,Sereno Group, $585/mo,866186,https://www.zillow.com/homedetails/1110-Prevost-Ct-San-Jose-CA-95125/19684453_zpid/,"1,786",3, 2, 1, 1,Not_Found, Yes,0.04, Townhouse, No,1979, Public Utilities,94.33," $4,137"," $256,870"
33,"1001 Jackson St, San Jose, CA 95112",San Jose,95112,CA,6,1350000,Realty World Dominion,Not_Found,3439,https://www.zillow.com/homedetails/1001-Jackson-St-San-Jose-CA-95112/19567691_zpid/,"2,249",4, 4,Not_Found, 1,Not_Found,Not_Found,0.11, Single Family, No,2020, Public Utilities,80.65," $5,810"," $360,311"
34,"2925 Florence Ave APT 60, San Jose, CA 95127",San Jose,95127,CA,3,399888,Compass, $540/mo,402614,https://www.zillow.com/homedetails/2925-Florence-Ave-APT-60-San-Jose-CA-95127/89474131_zpid/,960,2, 1, 1,Not_Found,Not_Found,Not_Found,0.01, Townhouse, No,1964, Public Utilities,Not_Found," $3,392"," $209,736"
35,"3025 Crater Ln, San Jose, CA 95132",San Jose,95132,CA,4,1038000,Referral Realty,Not_Found,1107938,https://www.zillow.com/homedetails/3025-Crater-Ln-San-Jose-CA-95132/19771438_zpid/,"1,530",2, 2,Not_Found, 2,Not_Found, Yes,0.14, Single Family, No,1972, Public Utilities,93.65," $10,675"," $770,973"
36,"587 Hermitage Dr, San Jose, CA 95134",San Jose,95134,CA,3,299999,Legacy Real Estate & Assoc.,Not_Found,306699,https://www.zillow.com/homedetails/587-Hermitage-Dr-San-Jose-CA-95134/153138171_zpid/,"1,440",2, 2,Not_Found, 2,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,Not_Found,Not_Found,Not_Found, $801," $65,324"
37,"1759 Margaret St, San Jose, CA 95116",San Jose,95116,CA,2,750000,KW Bay Area Estates,Not_Found,771428,https://www.zillow.com/homedetails/1759-Margaret-St-San-Jose-CA-95116/19719192_zpid/,884,1, 1,Not_Found, 1,Not_Found,Not_Found,0.15, Single Family, No,1947, Public Utilities,91.65," $1,900"," $41,982"
38,"1295 De Altura Cmns, San Jose, CA 95126",San Jose,95126,CA,2,799000,Coldwell Banker Realty, $230/mo,810734,https://www.zillow.com/homedetails/1295-De-Altura-Cmns-San-Jose-CA-95126/82953630_zpid/,"1,127",3, 2, 1, 1,Not_Found,Not_Found,0.01, Townhouse, No,2006, Public Utilities,94.86," $8,020"," $600,512"
39,"301 S 22nd St, San Jose, CA 95116",San Jose,95116,CA,2,680000,BHG HIGHLAND PARTNERS,Not_Found,537430,https://www.zillow.com/homedetails/301-S-22nd-St-San-Jose-CA-95116/19711353_zpid/,668,1, 1,Not_Found, 2,Not_Found,Not_Found,0.07, Single Family, No,1930,Not_Found,71.65," $7,604"," $551,270"
40,"409 Bright Star Ln, Georgetown, TX 78628",Georgetown,78628,TX,5,406950,Saratoga Homes,Not_Found,Not_Found,https://www.zillow.com/homedetails/409-Bright-Star-Ln-Georgetown-TX-78628/2077771593_zpid/,"2,490",3, 3,Not_Found, 2, 1,Not_Found,Not_Found, Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
41,"522 Head St, San Francisco, CA 94132",San Francisco,94132,CA,6,1238000,Compass,Not_Found,1339912,https://www.zillow.com/homedetails/522-Head-St-San-Francisco-CA-94132/15193107_zpid/,"1,978",3,Not_Found,Not_Found,Not_Found, 1,Not_Found,0.06, Single Family, No,1947,Not_Found,73.4," $4,689"," $336,317"
42,"683685 44th Ave, San Francisco, CA 94121",San Francisco,94121,CA,5,1300000,Compass,Not_Found,Not_Found,https://www.zillow.com/homedetails/683-685-44th-Ave-San-Francisco-CA-94121/2077713923_zpid/,"2,250",1,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,0.05, Multiple Occupancy, No,1946,Not_Found,Not_Found,Not_Found,Not_Found
43,"435 Marina Blvd, San Francisco, CA 94123",San Francisco,94123,CA,5,25000000,Compass,Not_Found,23358332,https://www.zillow.com/homedetails/435-Marina-Blvd-San-Francisco-CA-94123/15069609_zpid/,"7,039",8,Not_Found,Not_Found,Not_Found, 1, Yes,0.11, Single Family, No,1986,Not_Found,94.52," $72,918"," $6,117,910"
44,"1501 8th Ave APT F, San Francisco, CA 94122",San Francisco,94122,CA,2,939000,Corcoran Global Living, $550/mo,1628790,https://www.zillow.com/homedetails/1501-8th-Ave-APT-F-San-Francisco-CA-94122/2131851643_zpid/,928,1,Not_Found,Not_Found, 1,Not_Found," 1, Stone",Not_Found, Condo, No,1914,Not_Found,Not_Found,Not_Found,Not_Found
45,"3428 16th St A, San Francisco, CA 94114",San Francisco,94114,CA,4,1159000,Compass SF, $558/mo,Not_Found,https://www.zillow.com/homedetails/3428-16th-St-A-San-Francisco-CA-94114/2077719885_zpid/,"1,416",2,Not_Found,Not_Found,Not_Found,Not_Found, Yes,Not_Found, Condo, No,1904,Not_Found,78.52,Not_Found,Not_Found
46,"1455 Laguna St APT 3, San Francisco, CA 94115",San Francisco,94115,CA,2,575000,American Lighthouse Estates Inc, $761/mo,575003,https://www.zillow.com/homedetails/1455-Laguna-St-APT-3-San-Francisco-CA-94115/64971993_zpid/,850,1, 1,Not_Found,Not_Found,Not_Found, Yes,Not_Found, Condo, No,1963, Public Utilities,87.24, $351," $25,632"
47,"251 Athens St, San Francisco, CA 94112",San Francisco,94112,CA,5,1295000,Corcoran Global Living,Not_Found,1335574,https://www.zillow.com/homedetails/251-Athens-St-San-Francisco-CA-94112/15169127_zpid/,"1,856",3,Not_Found,Not_Found,Not_Found, 2, Yes,0.06, Single Family, No,1956,Not_Found,Not_Found," $3,668"," $256,758"
48,"855 Lincoln Way APT 5, San Francisco, CA 94122",San Francisco,94122,CA,3,1350000,Compass, $350/mo,1389705,https://www.zillow.com/homedetails/855-Lincoln-Way-APT-5-San-Francisco-CA-94122/15102249_zpid/,"1,360",2,Not_Found,Not_Found,Not_Found, 3," Living Room, 1",Not_Found, Condo, No,1981,Not_Found,92.52," $15,826"," $1,274,490"
49,"2243A Green St, San Francisco, CA 94123",San Francisco,94123,CA,3,2295000,Golden Gate Sotheby's Intl, $575/mo,1832862,https://www.zillow.com/homedetails/2243A-Green-St-San-Francisco-CA-94123/15072428_zpid/,"1,446",2,Not_Found,Not_Found, 1, 1, Yes,0.09, Condo, No,1908,Not_Found,Not_Found," $26,175"," $2,154,782"
50,"1932 Webster St, San Francisco, CA 94115",San Francisco,94115,CA,2,1198000,Aethos Real Estate,Not_Found,1198614,https://www.zillow.com/homedetails/1932-Webster-St-San-Francisco-CA-94115/15075132_zpid/,"2,400",1,Not_Found,Not_Found,Not_Found, 2, Yes,0.05, Condo, No,1890,Not_Found,Not_Found," $8,313"," $643,380"
51,"3933 25th St, San Francisco, CA 94114",San Francisco,94114,CA,2,1395000,Vanguard Properties, $390/mo,4300,https://www.zillow.com/homedetails/3933-25th-St-San-Francisco-CA-94114/2097299617_zpid/,"1,210",1,Not_Found,Not_Found, 1,Not_Found, Yes,0.07, Condo, No,1895,Not_Found,Not_Found,Not_Found,Not_Found
52,"2450 29th Ave, San Francisco, CA 94116",San Francisco,94116,CA,3,1595000,BarbCo,Not_Found,1662154,https://www.zillow.com/homedetails/2450-29th-Ave-San-Francisco-CA-94116/15122332_zpid/,"2,328",2,Not_Found,Not_Found,Not_Found, 1, Yes,0.07, Single Family, No,1940,Not_Found,77.32," $10,854"," $865,740"
53,"151 Stillings Ave, San Francisco, CA 94131",San Francisco,94131,CA,2,1295000,Coldwell Banker Realty,Not_Found,1334869,https://www.zillow.com/homedetails/151-Stillings-Ave-San-Francisco-CA-94131/15137756_zpid/,"1,108",1,Not_Found,Not_Found,Not_Found, 1," Living Room, 1",0.06, Single Family, No,1942,Not_Found,85.28," $1,800"," $150,106"
54,"1701 Jackson St APT 103, San Francisco, CA 94109",San Francisco,94109,CA,2,1175000,Compass SF, $787/mo,1175003,https://www.zillow.com/homedetails/1701-Jackson-St-APT-103-San-Francisco-CA-94109/54854341_zpid/,"1,115",1,Not_Found,Not_Found,Not_Found,Not_Found, Yes,Not_Found, Condo, No,2001,Not_Found,86.84," $9,645"," $762,556"
55,"168 Dorantes Ave, San Francisco, CA 94116",San Francisco,94116,CA,4,2575000,Berkshire Hathaway-Franciscan, $68/mo,2703864,https://www.zillow.com/homedetails/168-Dorantes-Ave-San-Francisco-CA-94116/15133182_zpid/,"3,216",4,Not_Found,Not_Found,Not_Found, 2, Living Room,0.1, Single Family, No,1932,Not_Found,90.92," $23,589"," $1,933,625"
56,"90 Ord St, San Francisco, CA 94114",San Francisco,94114,CA,2,1595000,Anchor Realty,Not_Found,4500,https://www.zillow.com/homedetails/90-Ord-St-San-Francisco-CA-94114/15127636_zpid/,"1,540",1,Not_Found,Not_Found,Not_Found, 2, Yes,0.05, Single Family, No,1931,Not_Found,92.92," $1,028"," $84,705"
57,"1972 11th Ave, San Francisco, CA 94116",San Francisco,94116,CA,4,1750000,Compass,Not_Found,1738414,https://www.zillow.com/homedetails/1972-11th-Ave-San-Francisco-CA-94116/15115183_zpid/,"2,507",2,Not_Found,Not_Found, 1, 3," Living Room, Gas Burning, 1",0.09, Single Family, No,1953,Not_Found,92.52," $20,971"," $1,715,971"
58,"1738 30th Ave, San Francisco, CA 94122",San Francisco,94122,CA,2,1195000,MaxReal,Not_Found,1446979,https://www.zillow.com/homedetails/1738-30th-Ave-San-Francisco-CA-94122/15110858_zpid/,"1,375",1,Not_Found,Not_Found,Not_Found, 1, Yes,0.07, Single Family, No,1939,Not_Found,92.52," $9,884"," $772,064"
59,"714 Teresita Blvd, San Francisco, CA 94127",San Francisco,94127,CA,3,1595000,Vanguard Properties,Not_Found,1795817,https://www.zillow.com/homedetails/714-Teresita-Blvd-San-Francisco-CA-94127/15136850_zpid/,"2,011",2,Not_Found,Not_Found,Not_Found, 1," Living Room, Wood Burning, 1, Decorative Only",0.06, Single Family, No,1931,Not_Found,85.2," $18,438"," $1,508,344"
60,"106108 Sadowa St, San Francisco, CA 94112",San Francisco,94112,CA,4,899000,Better Homes and Gardens Thriv,Not_Found,975799,https://www.zillow.com/homedetails/106-108-Sadowa-St-San-Francisco-CA-94112/2077911757_zpid/,"2,200",2,Not_Found,Not_Found,Not_Found,Not_Found, Yes,0.05, Single Family, No,1900,Not_Found,Not_Found,Not_Found,Not_Found
61,"333 Felton St, San Francisco, CA 94134",San Francisco,94134,CA,3,988000,REALTY WORLD-Success,Not_Found,4050,https://www.zillow.com/homedetails/333-Felton-St-San-Francisco-CA-94134/15168611_zpid/,"1,350",2, 2,Not_Found,Not_Found,Not_Found," Living Room, Wood Burning, 1",0.06, Single Family, No,1940, Public Utilities,90.92," $1,283"," $54,689"
62,"undisclosed Address, San Francisco, CA 94115",San Francisco,94115,CA,7,22500000,Compass,Not_Found,Not_Found,https://www.zillow.com/homedetails/(undisclosed-Address)-San-Francisco-CA-94115/2077795848_zpid/,"9,744",7,Not_Found,Not_Found,Not_Found,Not_Found, Yes,0.11, Single Family, No,1904,Not_Found,Not_Found,Not_Found,Not_Found
63,"374376 11th Ave, San Francisco, CA 94118",San Francisco,94118,CA,4,799000,Compass SF,Not_Found,2260914,https://www.zillow.com/homedetails/374-376-11th-Ave-San-Francisco-CA-94118/2077900198_zpid/,Not_Found,2,Not_Found,Not_Found,Not_Found,Not_Found," Living Room, Wood Burning, 1",0.07, Multiple Occupancy, No,1900,Not_Found,Not_Found,Not_Found,Not_Found
64,"14091411 16th Ave, San Francisco, CA 94122",San Francisco,94122,CA,2,949000,Compass SF,Not_Found,1228760,https://www.zillow.com/homedetails/1409-1411-16th-Ave-San-Francisco-CA-94122/2077814845_zpid/,"1,263",2,Not_Found,Not_Found,Not_Found,Not_Found, Yes,0.03, Multiple Occupancy, No,1941,Not_Found,Not_Found,Not_Found,Not_Found
65,"348 Pope St, San Francisco, CA 94112",San Francisco,94112,CA,3,999000,Corcoran Global Living,Not_Found,1214734,https://www.zillow.com/homedetails/348-Pope-St-San-Francisco-CA-94112/15179391_zpid/,"1,654",2,Not_Found,Not_Found,Not_Found, 1, 1,0.07, Single Family, No,1929,Not_Found,87.72," $1,243"," $44,266"
66,"625 Larkin St 7, San Francisco, CA 94109",San Francisco,94109,CA,2,649000,Compass SF, $464/mo,877346,https://www.zillow.com/homedetails/625-Larkin-St-7-San-Francisco-CA-94109/82789779_zpid/,858,2,Not_Found,Not_Found,Not_Found,Not_Found, Yes,Not_Found, Condo, No,1990,Not_Found,91.64," $6,593"," $461,540"
67,"926 Stanyan St A, San Francisco, CA 94117",San Francisco,94117,CA,3,1250000,Vanguard Properties, $250/mo,Not_Found,https://www.zillow.com/homedetails/926-Stanyan-St-A-San-Francisco-CA-94117/2077717429_zpid/,Not_Found,3,Not_Found,Not_Found,Not_Found,Not_Found, Yes,Not_Found, Condo, No,1906,Not_Found,Not_Found,Not_Found,Not_Found
68,"3045 Jackson St APT 402, San Francisco, CA 94115",San Francisco,94115,CA,2,1149000,Compass, $839/mo,1172937,https://www.zillow.com/homedetails/3045-Jackson-St-APT-402-San-Francisco-CA-94115/15081376_zpid/,"1,089",1,Not_Found,Not_Found,Not_Found,Not_Found, 3,Not_Found, Condo, No,1929,Not_Found,94.44," $12,205"," $971,426"
69,"517 8th Ave, San Francisco, CA 94118",San Francisco,94118,CA,4,2595000,Corcoran Global Living,Not_Found,2948421,https://www.zillow.com/homedetails/517-8th-Ave-San-Francisco-CA-94118/15094803_zpid/,"2,785",3,Not_Found,Not_Found,Not_Found, 2, Yes,0.07, Single Family, No,1907,Not_Found,86.76," $19,521"," $1,593,157"
70,"2829 25th St 3, San Francisco, CA 94110",San Francisco,94110,CA,3,1850000,Polaris Realty, $250/mo,Not_Found,https://www.zillow.com/homedetails/2829-25th-St-3-San-Francisco-CA-94110/2077724003_zpid/,"1,433",3,Not_Found,Not_Found,Not_Found,Not_Found, 2,Not_Found, Condo, No,2020,Not_Found,Not_Found,Not_Found,Not_Found
71,"2590 Green St, San Francisco, CA 94123",San Francisco,94123,CA,5,28800000,Michael King Estates,Not_Found,26098517,https://www.zillow.com/homedetails/2590-Green-St-San-Francisco-CA-94123/15080660_zpid/,"8,630",8,Not_Found,Not_Found, 5, 3, Yes,0.13, Single Family, No,1920,Not_Found,86.44," $140,374"," $11,836,646"
72,"25 Hartford St, San Francisco, CA 94114",San Francisco,94114,CA,3,2595000,Compass,Not_Found,2568018,https://www.zillow.com/homedetails/25-Hartford-St-San-Francisco-CA-94114/15144359_zpid/,"1,935",3,Not_Found,Not_Found,Not_Found, 2," Living Room, Wood Burning, 1",0.07, Single Family, No,1901,Not_Found,92.92," $31,044"," $2,565,300"
73,"519 Sanchez St, San Francisco, CA 94114",San Francisco,94114,CA,5,5350000,Keller Williams San Francisco,Not_Found,Not_Found,https://www.zillow.com/homedetails/519-Sanchez-St-San-Francisco-CA-94114/2077728921_zpid/,"3,950",5,Not_Found,Not_Found,Not_Found,Not_Found, Yes,0.06, Single Family, No,1905,Not_Found,Not_Found,Not_Found,Not_Found
74,"233235 Lincoln Way, San Francisco, CA 94122",San Francisco,94122,CA,5,1950000,Keller Williams San Francisco,Not_Found,Not_Found,https://www.zillow.com/homedetails/233-235-Lincoln-Way-San-Francisco-CA-94122/2077724004_zpid/,"2,108",Not_Found,Not_Found,Not_Found,Not_Found,Not_Found," Living Room, Family Room, Wood Burning, Gas Burning, Master Bedroom, Dining Room, 4+",0.07, Multiple Occupancy, No,1922,Not_Found,Not_Found,Not_Found,Not_Found
