,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
23,"1185 Fairview Ave, Redwood City, CA 94061",Redwood City,94061,CA,3,1499000,Rollins Realty & Mgmt.,Not_Found,1540694,https://www.zillow.com/homedetails/1185-Fairview-Ave-Redwood-City-CA-94061/15573926_zpid/,"1,340",2, 2,Not_Found, 0,Not_Found, Yes,"6,250", Single Family, No,1950, Public Utilities,86.83," $1,217"," $106,559"
24,"245 Edgewood Rd, Redwood City, CA 94062",Redwood City,94062,CA,3,2228000,"Dan W. McGuire, Broker",Not_Found,2208946,https://www.zillow.com/homedetails/245-Edgewood-Rd-Redwood-City-CA-94062/15563182_zpid/,"2,000",2, 2,Not_Found, 2,Not_Found, Yes,"6,799", Single Family, No,1955, Public Utilities,94.59," $12,330"," $1,115,230"
25,"1614 Hudson St APT 318, Redwood City, CA 94061",Redwood City,94061,CA,0,395000,Compass, $438/mo,395003,https://www.zillow.com/homedetails/1614-Hudson-St-APT-318-Redwood-City-CA-94061/2078051692_zpid/,389,1, 1,Not_Found, 0,Not_Found,Not_Found,Not_Found, Condo, No,1964, Individual Electric Meters,83.63,Not_Found,Not_Found
26,"1571 Union Ave, Redwood City, CA 94061",Redwood City,94061,CA,5,1535000,Compass,Not_Found,1503848,https://www.zillow.com/homedetails/1571-Union-Ave-Redwood-City-CA-94061/15576512_zpid/,"1,700",2, 2,Not_Found, 1,Not_Found, Yes,"6,446", Single Family, No,1947, Public Utilities,94.83," $16,134"," $1,453,500"
27,"937939 Grand St, Redwood City, CA 94061",Redwood City,94061,CA,4,1558000,Keller Williams Realty Peninsula Estates,Not_Found,1558007,https://www.zillow.com/homedetails/937-939-Grand-St-Redwood-City-CA-94061/2079483623_zpid/,"2,032",0,Not_Found,Not_Found, 0,Not_Found,Not_Found,"5,702", Multiple Occupancy, No,1952," Individual Electric Meters, Public Utilities, Individual Gas Meters",Not_Found,Not_Found,Not_Found
28,"1140 Adams St, Redwood City, CA 94061",Redwood City,94061,CA,2,1298000,Redfin,Not_Found,1337354,https://www.zillow.com/homedetails/1140-Adams-St-Redwood-City-CA-94061/15565820_zpid/,"1,250",2, 1, 1, 0,Not_Found,Not_Found,"5,000", Single Family, No,1945, Public Utilities,94.03," $14,168"," $1,275,000"
29,"634 True Wind Way UNIT 809, Redwood City, CA 94063",Redwood City,94063,CA,3,1280000,"Erealty & Loans, Inc", $285/mo,1293144,https://www.zillow.com/homedetails/634-True-Wind-Way-UNIT-809-Redwood-City-CA-94063/122246119_zpid/,"1,686",3, 2, 1, 2,Not_Found,Not_Found,Not_Found, Condo, No,2013," Individual Electric Meters, Individual Gas Meters",70.75," $9,997"," $785,775"
30,"246 San Carlos Ave, Redwood City, CA 94061",Redwood City,94061,CA,2,1329000,Compass,Not_Found,1345812,https://www.zillow.com/homedetails/246-San-Carlos-Ave-Redwood-City-CA-94061/15592582_zpid/,"1,070",2, 2,Not_Found, 0,Not_Found, Yes,"5,100", Single Family, No,1952, Public Utilities,86.83," $11,948"," $996,583"
31,"3015 E Bayshore Rd SPACE 306, Redwood City, CA 94063",Redwood City,94063,CA,3,260000,Alum Rock Realty,Not_Found,268478,https://www.zillow.com/homedetails/3015-E-Bayshore-Rd-SPACE-306-Redwood-City-CA-94063/317300945_zpid/,950,2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2018, Public Utilities,Not_Found,Not_Found," $64,260"
32,"1104 Whipple Ave APT 5, Redwood City, CA 94062",Redwood City,94062,CA,2,749000,Coldwell Banker Realty, $498/mo,745479,https://www.zillow.com/homedetails/1104-Whipple-Ave-APT-5-Redwood-City-CA-94062/15635718_zpid/,994,1, 1,Not_Found, 2, 1, Yes,0.85, Condo, No,1979," Individual Electric Meters, Public Utilities",92.99," $2,187"," $195,075"
33,"1763 Maryland St, Redwood City, CA 94061",Redwood City,94061,CA,5,3288000,Berkshire Hathaway HomeServices DrysdaleProperties,Not_Found,3348296,https://www.zillow.com/homedetails/1763-Maryland-St-Redwood-City-CA-94061/15591653_zpid/,"2,773",4, 4,Not_Found, 0,Not_Found, Yes,"6,451", Single Family, No,2020, Public Utilities,94.83," $15,291"," $1,377,000"
34,"767 Upland Rd, Redwood City, CA 94062",Redwood City,94062,CA,4,2595000,"Dwell Realtors, Inc.",Not_Found,2656392,https://www.zillow.com/homedetails/767-Upland-Rd-Redwood-City-CA-94062/15574599_zpid/,"2,963",4, 3, 1, 2,Not_Found, Yes,"9,901", Single Family, No,1979," Public Utilities, Solar Panels - Leased",86.59," $10,477"," $947,057"
35,"1141 5th Ave, Redwood City, CA 94063",Redwood City,94063,CA,4,1498000,Golden Gate Sotheby's International Realty,Not_Found,1541980,https://www.zillow.com/homedetails/1141-5th-Ave-Redwood-City-CA-94063/15567564_zpid/,"1,578",2, 2,Not_Found, 0,Not_Found,Not_Found,"6,250", Single Family, No,2018, Public Utilities,Not_Found," $17,395"," $1,400,000"
36,"1508 Hawes Ct, Redwood City, CA 94061",Redwood City,94061,CA,0,2129000,Golden Gate Sotheby's International Realty,Not_Found,2078546,https://www.zillow.com/homedetails/1508-Hawes-Ct-Redwood-City-CA-94061/15576372_zpid/,"3,069",0,Not_Found,Not_Found, 0,Not_Found, Yes,"6,507", Multiple Occupancy, No,1966," Public Utilities, Individual Electric Meters, Individual Gas Meters",84.43," $6,506"," $578,975"
37,"2053 E Bayshore Rd SPACE 18, Redwood City, CA 94063",Redwood City,94063,CA,3,275000,"Accent Homes, Inc.",Not_Found,288237,https://www.zillow.com/homedetails/2053-E-Bayshore-Rd-SPACE-18-Redwood-City-CA-94063/82952626_zpid/,"1,040",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2006, Public Utilities,86.75,Not_Found," $32,000"
38,"57 Pelican Ln, Redwood City, CA 94065",Redwood City,94065,CA,1,778000,KW Peninsula Estates, $525/mo,801288,https://www.zillow.com/homedetails/57-Pelican-Ln-Redwood-City-CA-94065/2083276420_zpid/,837,1, 1,Not_Found, 0,Not_Found, Yes,Not_Found, Condo, No,1985," Individual Electric Meters, Public Utilities",85.08,Not_Found,Not_Found
39,"12 Liberty Hall Ln, Redwood City, CA 94062",Redwood City,94062,CA,4,3100000,Compass, $175/mo,3100025,https://www.zillow.com/homedetails/12-Liberty-Hall-Ln-Redwood-City-CA-94062/249628890_zpid/,"3,375",4, 3, 1, 3, 2, Yes,"6,642", Single Family, No,2017, Public Utilities,92.19," $30,386"," $2,754,000"
40,"325 Sylvan Ave SPACE 114, Mountain View, CA 94041",Mountain View,94041,CA,2,229000,Alliance Manufactured Homes,Not_Found,232942,https://www.zillow.com/homedetails/325-Sylvan-Ave-SPACE-114-Mountain-View-CA-94041/153177273_zpid/,960,2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2006,Not_Found,Not_Found, $447," $45,389"
41,"563 Mccarty Ave, Mountain View, CA 94041",Mountain View,94041,CA,3,1848000,Compass,Not_Found,1928064,https://www.zillow.com/homedetails/563-Mccarty-Ave-Mountain-View-CA-94041/19515592_zpid/,"1,370",2, 2,Not_Found, 2,Not_Found, Yes,"5,057", Single Family, No,1956, Public Utilities,94.83," $1,285"," $83,413"
42,"1552 Gretel Ln, Mountain View, CA 94040",Mountain View,94040,CA,4,2400000,eXp Realty of California,Not_Found,2518154,https://www.zillow.com/homedetails/1552-Gretel-Ln-Mountain-View-CA-94040/19533171_zpid/,"1,959",3, 2, 1, 2,Not_Found, Yes,"6,703", Single Family, No,1955, Public Utilities,95.11," $7,558"," $627,339"
43,"550 Ortega Ave APT B330, Mountain View, CA 94040",Mountain View,94040,CA,2,1048000,Compass, $460/mo,1088005,https://www.zillow.com/homedetails/550-Ortega-Ave-APT-B330-Mountain-View-CA-94040/19510582_zpid/,"1,157",2, 2,Not_Found, 1,Not_Found, Yes,"1,000", Condo, No,1992, Public Utilities,90.3," $10,652"," $832,976"
44,"234 Evandale Ave, Mountain View, CA 94043",Mountain View,94043,CA,4,1998000,Compass, $375/mo,2048900,https://www.zillow.com/homedetails/234-Evandale-Ave-Mountain-View-CA-94043/300482315_zpid/,"2,002",3, 3,Not_Found, 0,Not_Found,Not_Found,"2,395", Single Family, No,2020, Public Utilities,Not_Found," $7,186"," $591,745"
45,"262 S Shoreline Blvd, Mountain View, CA 94041",Mountain View,94041,CA,3,2355000,Intero Real Estate Services,Not_Found,2441479,https://www.zillow.com/homedetails/262-S-Shoreline-Blvd-Mountain-View-CA-94041/19513842_zpid/,"2,520",3, 3,Not_Found, 2,Not_Found, Yes,"7,588", Single Family, No,1905, Public Utilities,90.03," $10,761"," $894,160"
46,"137 Margo Dr 9, Mountain View, CA 94041",Mountain View,94041,CA,3,1299888,Intero Real Estate Services, $550/mo,1349791,https://www.zillow.com/homedetails/137-Margo-Dr-9-Mountain-View-CA-94041/19518880_zpid/,"1,273",2, 2,Not_Found, 1, 3, Yes,"5,863", Townhouse, No,1996, Public Utilities,94.03," $10,216"," $858,068"
47,"956 Bonita Ave APT 4, Mountain View, CA 94040",Mountain View,94040,CA,2,989000,Compass, $361/mo,1105720,https://www.zillow.com/homedetails/956-Bonita-Ave-APT-4-Mountain-View-CA-94040/19534313_zpid/,"1,126",2, 1, 1, 0,Not_Found, Yes,548, Townhouse, No,1978, Public Utilities,85.51," $11,296"," $943,500"
48,"2467 Betlo Ave, Mountain View, CA 94043",Mountain View,94043,CA,3,1695000,1 Team Realtors,Not_Found,1762095,https://www.zillow.com/homedetails/2467-Betlo-Ave-Mountain-View-CA-94043/19508193_zpid/,"1,140",2, 2,Not_Found, 2, 1, Yes,"5,000", Single Family, No,1959,Not_Found,72.37," $1,167"," $79,067"
49,"500 W Middlefield Rd APT 6, Mountain View, CA 94043",Mountain View,94043,CA,1,689000,Compass, $500/mo,695846,https://www.zillow.com/homedetails/500-W-Middlefield-Rd-APT-6-Mountain-View-CA-94043/19516555_zpid/,752,1, 1,Not_Found, 0, 1,Not_Found,866, Townhouse, No,1971, Public Utilities,89.98," $8,727"," $719,100"
50,"575 Oak St, Mountain View, CA 94041",Mountain View,94041,CA,3,2850000,Casa Nova Realtors Inc.,Not_Found,2876102,https://www.zillow.com/homedetails/575-Oak-St-Mountain-View-CA-94041/112099197_zpid/,"1,748",2, 2,Not_Found, 0,Not_Found, Yes,"7,736", Single Family, No,1940, Public Utilities,94.83," $8,338"," $694,096"
51,"928 Wright Ave APT 508, Mountain View, CA 94043",Mountain View,94043,CA,3,1298000,Keller Williams Palo Alto, $550/mo,1311173,https://www.zillow.com/homedetails/928-Wright-Ave-APT-508-Mountain-View-CA-94043/19513622_zpid/,"1,414",2, 2,Not_Found, 1,Not_Found, Yes,"3,360", Condo, No,1980," Individual Electric Meters, Public Utilities, Individual Gas Meters",Not_Found," $15,569"," $1,295,400"
52,"620 Hope St, Mountain View, CA 94041",Mountain View,94041,CA,3,1988888,"Alliance Manufactured Homes, Inc.", $662/mo,2017523,https://www.zillow.com/homedetails/620-Hope-St-Mountain-View-CA-94041/166730380_zpid/,"2,096",3, 2, 1, 0,Not_Found,Not_Found,361, Townhouse, No,2016," Individual Electric Meters, Public Utilities, Individual Gas Meters",73.23," $22,914"," $1,938,000"
53,"501 Moorpark Way SPACE 117, Mountain View, CA 94041",Mountain View,94041,CA,3,299000,Sequoia Real Estate,Not_Found,302900,https://www.zillow.com/homedetails/501-Moorpark-Way-SPACE-117-Mountain-View-CA-94041/153176590_zpid/,"1,260",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2001," Individual Electric Meters, Individual Gas Meters, Public Utilities, Master Meter",Not_Found," $1,053"," $97,407"
54,"2111 Latham St APT 109, Mountain View, CA 94040",Mountain View,94040,CA,2,980000,Keller Williams San Francisco, $499/mo,995926,https://www.zillow.com/homedetails/2111-Latham-St-APT-109-Mountain-View-CA-94040/19510118_zpid/,"1,206",2, 2,Not_Found, 1,Not_Found, Yes,"1,263", Condo, No,1978, Available - Not On Site,95.1," $11,307"," $944,474"
55,"1806 Higdon Ave APT 1, Mountain View, CA 94041",Mountain View,94041,CA,2,625000,Realty World - Equity Solutions, $250/mo,625005,https://www.zillow.com/homedetails/1806-Higdon-Ave-APT-1-Mountain-View-CA-94041/2090281471_zpid/,731,1,Not_Found,Not_Found, 0,Not_Found,Not_Found,Not_Found, Condo, No,1962,Not_Found,Not_Found,Not_Found,Not_Found
56,"86 Murlagan Ave, Mountain View, CA 94043",Mountain View,94043,CA,4,2295000,Intero Real Estate Services,Not_Found,2349294,https://www.zillow.com/homedetails/86-Murlagan-Ave-Mountain-View-CA-94043/89461985_zpid/,"1,925",3, 3,Not_Found, 1,Not_Found, Yes,"5,484", Single Family, No,2009, Public Utilities,94.78," $29,127"," $2,473,500"
57,"49 Showers Dr APT A342, Mountain View, CA 94040",Mountain View,94040,CA,3,1285000,Golden Gate Sotheby's International Realty, $485/mo,1316578,https://www.zillow.com/homedetails/49-Showers-Dr-APT-A342-Mountain-View-CA-94040/19509852_zpid/,"1,392",2, 2,Not_Found, 1,Not_Found,Not_Found,"1,306", Condo, No,1974, Public Utilities,95.05," $8,860"," $686,862"
58,"679 Yosemite Ave, Mountain View, CA 94041",Mountain View,94041,CA,4,3595000,Maxreal Property,Not_Found,2777141,https://www.zillow.com/homedetails/679-Yosemite-Ave-Mountain-View-CA-94041/19515061_zpid/,"2,308",4, 4,Not_Found, 0, 2, Yes,"5,100", Single Family, No,1946,Not_Found,89.23," $13,777"," $1,159,619"
59,"1940 Silverwood Ave, Mountain View, CA 94043",Mountain View,94043,CA,2,980000,Coldwell Banker Realty, $480/mo,993966,https://www.zillow.com/homedetails/1940-Silverwood-Ave-Mountain-View-CA-94043/19512289_zpid/,968,2, 1, 1, 1,Not_Found, Yes,479, Condo, No,1974," Individual Electric Meters, Public Utilities, Individual Gas Meters",82.78," $10,812"," $894,744"
60,"1130 Boranda Ave, Mountain View, CA 94040",Mountain View,94040,CA,4,1989000,Intero Real Estate Services, $625/mo,1989028,https://www.zillow.com/homedetails/1130-Boranda-Ave-Mountain-View-CA-94040/82950088_zpid/,"2,112",3, 3,Not_Found, 2,Not_Found,Not_Found,"1,206", Townhouse, No,2007, Public Utilities,95.11," $20,090"," $1,703,238"
61,"1943 Mount Vernon Ct APT 108, Mountain View, CA 94040",Mountain View,94040,CA,2,849000,SummerHill Homes, $610/mo,849304,https://www.zillow.com/homedetails/1943-Mount-Vernon-Ct-APT-108-Mountain-View-CA-94040/19514019_zpid/,"1,169",2, 2,Not_Found, 2,Not_Found, Yes,"2,500", Condo, No,1977, Public Utilities,Not_Found," $10,110"," $848,966"
62,"Buildable plan Thea Plan 3, Montecito, Mountain View, CA 94043",Mountain View,94043,CA,4,1798000,SummerHill Homes, $333/mo,Not_Found,https://www.zillow.com/community/montecito/2078031190_zpid/,"1,893",4, 3, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
63,"Buildable plan Marquetta Plan 2, Montecito, Mountain View, CA 94043",Mountain View,94043,CA,3,1738000,Coldwell Banker Realty, $333/mo,Not_Found,https://www.zillow.com/community/montecito/2078031192_zpid/,"1,604",4, 3, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
64,"1734 W El Camino Real APT 5, Mountain View, CA 94040",Mountain View,94040,CA,2,1149000,Deleon Realty, $484/mo,1150888,https://www.zillow.com/homedetails/1734-W-El-Camino-Real-APT-5-Mountain-View-CA-94040/19514503_zpid/,"1,176",2, 1, 1, 0,Not_Found, Yes,614, Townhouse, No,1977," Individual Electric Meters, Public Utilities",71.11," $3,132"," $268,044"
65,"315 Franklin St, Mountain View, CA 94041",Mountain View,94041,CA,5,2988000,SummerHill Homes,Not_Found,2992696,https://www.zillow.com/homedetails/315-Franklin-St-Mountain-View-CA-94041/19515227_zpid/,"2,849",3, 3,Not_Found, 2,Not_Found, Yes,"5,253", Single Family, No,2006," Individual Electric Meters, Public Utilities, Natural Gas, Individual Gas Meters",94.83," $20,816"," $1,740,309"
66,"Buildable plan Thea Plan 1, Montecito, Mountain View, CA 94043",Mountain View,94043,CA,3,1838000,Realty World-Todd Su & Company, $333/mo,Not_Found,https://www.zillow.com/community/montecito/2077830492_zpid/,"1,614",4, 3, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
67,"1075 Space Park Way SPACE 326, Mountain View, CA 94043",Mountain View,94043,CA,2,149900,Lennar,Not_Found,Not_Found,https://www.zillow.com/homedetails/1075-Space-Park-Way-SPACE-326-Mountain-View-CA-94043/2077811885_zpid/,"1,080",2, 2,Not_Found, 0,Not_Found, Yes,Not_Found, Mobile / Manufactured, No,1975, Public Utilities,Not_Found,Not_Found,Not_Found
68,"Buildable plan Residence 6, Estancia, Mountain View, CA 94040",Mountain View,94040,CA,3,1681880,"Summerhill Brokerage, Inc.",Not_Found,Not_Found,https://www.zillow.com/community/estancia/2080747474_zpid/,"1,732",4, 3, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
69,"345 N Rengstorff Ave, Mountain View, CA 94043",Mountain View,94043,CA,3,1738000,Compass, $285/mo,1774722,https://www.zillow.com/homedetails/345-N-Rengstorff-Ave-Mountain-View-CA-94043/2077881549_zpid/,"1,748",4, 3, 1, 0,Not_Found,Not_Found,"1,746", Townhouse, No,2020, Natural Gas,Not_Found,Not_Found,Not_Found
70,"907 Camille Ln, Mountain View, CA 94040",Mountain View,94040,CA,3,1850000,Compass, $326/mo,1896398,https://www.zillow.com/homedetails/907-Camille-Ln-Mountain-View-CA-94040/61322418_zpid/,"2,022",4, 3, 1, 2,Not_Found, Yes,"2,299", Townhouse, No,2003, Public Utilities,84.71," $16,925"," $1,425,348"
71,"905 W Middlefield Rd APT 981, Mountain View, CA 94043",Mountain View,94043,CA,2,900000,Alliance Manufactured Homes, $48/mo,891906,https://www.zillow.com/homedetails/905-W-Middlefield-Rd-APT-981-Mountain-View-CA-94043/19513463_zpid/,998,2, 2,Not_Found, 1,Not_Found, Yes,"2,400", Condo, No,1978, Individual Electric Meters,84.38," $3,218"," $271,191"
72,"325 Sylvan Ave 46, Mountain View, CA 94041",Mountain View,94041,CA,3,299000,Compass,Not_Found,299037,https://www.zillow.com/homedetails/325-Sylvan-Ave-46-Mountain-View-CA-94041/2078985874_zpid/,"1,320",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2020,Not_Found,Not_Found,Not_Found,Not_Found
