,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
24,"Buildable plan Elena, Positano at San Marco, Pittsburg, CA 94565",Pittsburg,94565,CA,5,825000,Seeno Homes,Not_Found,Not_Found,https://www.zillow.com/community/positano-at-san-marco/2092402564_zpid/,"3,218",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
25,"463 W 10th St, Pittsburg, CA 94565",Pittsburg,94565,CA,Great,152500,Keller Williams Realty Danville,Not_Found,Not_Found,https://www.zillow.com/homedetails/463-W-10th-St-Pittsburg-CA-94565/18322219_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,89.97, $750," $52,020"
26,"3134 La Corona Dr, Pittsburg, CA 94565",Pittsburg,94565,CA,4,775175,Discovery Realty Inc.,Not_Found,775181,https://www.zillow.com/homedetails/3134-La-Corona-Dr-Pittsburg-CA-94565/2078303219_zpid/,"2,410",3, 2, 1, 2, Two Story,Not_Found,"4,626", Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
27,"345 W 10th St, Pittsburg, CA 94565",Pittsburg,94565,CA,Great,150000,Keller Williams Realty,Not_Found,Not_Found,https://www.zillow.com/homedetails/345-W-10th-St-Pittsburg-CA-94565/18321994_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,73.97, $750," $52,020"
28,"221 El Camino Dr, Pittsburg, CA 94565",Pittsburg,94565,CA,3,425000,NextHome Town & Country,Not_Found,425377,https://www.zillow.com/homedetails/221-El-Camino-Dr-Pittsburg-CA-94565/18326839_zpid/,"1,218",1, 1,Not_Found, 1,Not_Found,Not_Found,"6,098", Single Family, No,1955,Not_Found,85.17," $1,260"," $66,173"
29,"107 Liberty Ct, Pittsburg, CA 94565",Pittsburg,94565,CA,4,651995,Discovery Realty Inc., $312/mo,658570,https://www.zillow.com/homedetails/107-Liberty-Ct-Pittsburg-CA-94565/2077980492_zpid/,"1,987",3, 2, 1, 2, Two Story,Not_Found,"2,465", Single Family, No,2020,Not_Found,Not_Found,Not_Found,Not_Found
30,"Buildable plan Abri, Positano at San Marco, Pittsburg, CA 94565",Pittsburg,94565,CA,5,764900,Seeno Homes,Not_Found,Not_Found,https://www.zillow.com/community/positano-at-san-marco/2092402563_zpid/,"2,384",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
31,"2111 Marsh Ave, Pittsburg, CA 94565",Pittsburg,94565,CA,Great,172000,Lozoya Real Estate,Not_Found,381055,https://www.zillow.com/homedetails/2111-Marsh-Ave-Pittsburg-CA-94565/18325411_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,85.97," $1,863"," $105,000"
32,"Buildable plan Bella, Positano at San Marco, Pittsburg, CA 94565",Pittsburg,94565,CA,4,754900,Seeno Homes,Not_Found,Not_Found,https://www.zillow.com/community/positano-at-san-marco/2092402560_zpid/,"2,410",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
33,"115 Liberty Ct, Pittsburg, CA 94565",Pittsburg,94565,CA,3,627465,Discovery Realty Inc., $312/mo,625611,https://www.zillow.com/homedetails/115-Liberty-Ct-Pittsburg-CA-94565/2078304088_zpid/,"1,814",3, 2, 1, 2, Two Story,Not_Found,"2,064", Single Family, No,2020,Not_Found,Not_Found,Not_Found,Not_Found
34,"295 E 16th St, Pittsburg, CA 94565",Pittsburg,94565,CA,3,550000,Prestigio Real Estate,Not_Found,497384,https://www.zillow.com/homedetails/295-E-16th-St-Pittsburg-CA-94565/18323744_zpid/,"2,188",3, 2, 1, 0, 1,Not_Found,"4,499", Single Family, No,1949, All Public,89.97, $953," $164,410"
35,"2379 Willow Pass Rd, Bay Point, CA 94565",Bay Point,94565,CA,Great,1250000,BHHS Drysdale Properties,Not_Found,2000,https://www.zillow.com/homedetails/2379-Willow-Pass-Rd-Bay-Point-CA-94565/2081825174_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,72.32,Not_Found,Not_Found
36,"0 Mountain View Ave, Bay Point, CA 94565",Bay Point,94565,CA,Bay,374500,The Fuller Company,Not_Found,2000,https://www.zillow.com/homedetails/0-Mountain-View-Ave-Bay-Point-CA-94565/2100965589_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
37,"1053 Ashbridge Bay Dr, Pittsburg, CA 94565",Pittsburg,94565,CA,4,Not_Found,Auction.com,Not_Found,Not_Found,https://www.zillow.com/homedetails/1053-Ashbridge-Bay-Dr-Pittsburg-CA-94565/82858629_zpid/,"2,311",Not_Found,Not_Found,Not_Found, 0, 2,Not_Found,"3,920", Single Family, No,2007,Not_Found,87.52," $7,883"," $427,238"
38,"4287 Diehl Way, Pittsburg, CA 94565",Pittsburg,94565,CA,4,569628,HomeCoin.com,Not_Found,569628,https://www.zillow.com/homedetails/4287-Diehl-Way-Pittsburg-CA-94565/18330284_zpid/,"2,332",Not_Found,Not_Found,Not_Found, 0, 2,Not_Found,0.39, Single Family,Not_Found,1979,Not_Found,72.4," $6,213"," $478,584"
39,"1523 Freed Cir, Pittsburg, CA 94565",Pittsburg,94565,CA,3,470448,Auction.com, $312/mo,470448,https://www.zillow.com/homedetails/1523-Freed-Cir-Pittsburg-CA-94565/18328790_zpid/,"1,535",Not_Found,Not_Found,Not_Found, 0, 2,Not_Found,"4,370", Single Family,Not_Found,1996,Not_Found,79.57," $5,093"," $384,035"
40,"20488 Stevens Creek Blvd APT 1604, Cupertino, CA 95014",Cupertino,95014,CA,2,1288000,Silicon Valley Heights, $550/mo,1289487,https://www.zillow.com/homedetails/20488-Stevens-Creek-Blvd-APT-1604-Cupertino-CA-95014/64848754_zpid/,"1,261",2, 2,Not_Found, 0,Not_Found,Not_Found,401, Condo, No,2003, Public Utilities,94.19," $9,971"," $759,476"
41,"10745 N De Anza Blvd UNIT 217, Cupertino, CA 95014",Cupertino,95014,CA,2,1160000,Shellwood Investment, $49/mo,1143756,https://www.zillow.com/homedetails/10745-N-De-Anza-Blvd-UNIT-217-Cupertino-CA-95014/89475158_zpid/,"1,272",2, 2,Not_Found, 0,Not_Found,Not_Found,"1,294", Condo, No,2008, Individual Electric Meters,71.79," $8,594"," $642,210"
42,"23250 Via Esplendor V66, Cupertino, CA 95014",Cupertino,95014,CA,2,2642000,Rancho San Antonio Retirement Housing Corp," $8,361/mo",2614561,https://www.zillow.com/homedetails/23250-Via-Esplendor-V66-Cupertino-CA-95014/2078999576_zpid/,"1,688",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Single Family, No,2020, Public Utilities,Not_Found,Not_Found,Not_Found
43,"10206 Orange Ave, Cupertino, CA 95014",Cupertino,95014,CA,4,3095000,Spanek Inc,Not_Found,3112598,https://www.zillow.com/homedetails/10206-Orange-Ave-Cupertino-CA-95014/19634400_zpid/,"2,216",3, 3,Not_Found, 0,Not_Found, Yes,"5,998", Single Family, No,2020, Other,78.99," $5,917"," $410,188"
44,"20729 Celeste Cir, Cupertino, CA 95014",Cupertino,95014,CA,1,748000,KW Bay Area Estates, $316/mo,740520,https://www.zillow.com/homedetails/20729-Celeste-Cir-Cupertino-CA-95014/19627460_zpid/,871,1, 1,Not_Found, 1,Not_Found, Yes,"1,200", Condo, No,1984, Other,93.39," $5,513"," $419,198"
45,"20488 Stevens Creek Blvd APT 1708, Cupertino, CA 95014",Cupertino,95014,CA,1,899000,Lexicon Homes, $460/mo,895863,https://www.zillow.com/homedetails/20488-Stevens-Creek-Blvd-APT-1708-Cupertino-CA-95014/64607282_zpid/,850,1, 1,Not_Found, 1,Not_Found,Not_Found,435, Condo, No,2003, Individual Electric Meters,74.19," $11,398"," $888,000"
46,"23150 Cristo Rey Loop V77, Cupertino, CA 95014",Cupertino,95014,CA,2,2695800,Rancho San Antonio Retirement Housing Corp," $8,567/mo",2765018,https://www.zillow.com/homedetails/23150-Cristo-Rey-Loop-V77-Cupertino-CA-95014/2079278114_zpid/,"1,710",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Single Family, No,2020, Public Utilities,Not_Found,Not_Found,Not_Found
47,"22700 San Juan Rd, Cupertino, CA 95014",Cupertino,95014,CA,Cupertino,6500000,FENOLIO REALTY,Not_Found,2995,https://www.zillow.com/homedetails/22700-San-Juan-Rd-Cupertino-CA-95014/2085917145_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
48,"0 C Scenic, Cupertino, CA 95014",Cupertino,95014,CA,for,2099888,Keller Williams Realty-Silicon Valley,Not_Found,Not_Found,https://www.zillow.com/homedetails/0-C-Scenic-Cupertino-CA-95014/2080306508_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, None / No Utilities,Not_Found,Not_Found,Not_Found
49,"20749 Celeste Cir, Cupertino, CA 95014",Cupertino,95014,CA,2,1098000,Coldwell Banker Realty, $351/mo,1118909,https://www.zillow.com/homedetails/20749-Celeste-Cir-Cupertino-CA-95014/19627390_zpid/,"1,206",2, 2,Not_Found, 1,Not_Found, Yes,"1,500", Condo, No,1984, Public Utilities,89.39," $5,532"," $388,380"
50,"10234 Scenic Blvd, Cupertino, CA 95014",Cupertino,95014,CA,2,6399888,Keller Williams Realty-Silicon Valley,Not_Found,6047698,https://www.zillow.com/homedetails/10234-Scenic-Blvd-Cupertino-CA-95014/19633942_zpid/,846,1, 1,Not_Found, 0,Not_Found,Not_Found,1.04, Single Family, No,1939, Public Utilities,Not_Found," $13,028"," $1,061,208"
51,"20748 Celeste Cir, Cupertino, CA 95014",Cupertino,95014,CA,2,1030000,Coldwell Banker Realty, $360/mo,1046046,https://www.zillow.com/homedetails/20748-Celeste-Cir-Cupertino-CA-95014/19627393_zpid/,"1,199",2, 2,Not_Found, 1,Not_Found, Yes,"1,176", Condo, No,1984, Public Utilities,89.39," $10,988"," $853,128"
52,"0 A Scenic, Cupertino, CA 95014",Cupertino,95014,CA,for,1899888,Keller Williams Realty-Silicon Valley,Not_Found,Not_Found,https://www.zillow.com/homedetails/0-A-Scenic-Cupertino-CA-95014/2080306520_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Public Utilities,Not_Found,Not_Found,Not_Found
53,"0 B Scenic, Cupertino, CA 95014",Cupertino,95014,CA,for,2499888,Keller Williams Realty-Silicon Valley,Not_Found,Not_Found,https://www.zillow.com/homedetails/0-B-Scenic-Cupertino-CA-95014/2080306511_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, None / No Utilities,Not_Found,Not_Found,Not_Found
54,"20860 Mcclellan Rd, Cupertino, CA 95014",Cupertino,95014,CA,for,8200000,Great Western Realty,Not_Found,7722987,https://www.zillow.com/homedetails/20860-Mcclellan-Rd-Cupertino-CA-95014/19635288_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found," Public Utilities, Electricity - On Site",89.39," $3,072"," $160,194"
55,"10208 Orange Ave, Cupertino, CA 95014",Cupertino,95014,CA,4,3095000,Spanek Inc,Not_Found,3126883,https://www.zillow.com/homedetails/10208-Orange-Ave-Cupertino-CA-95014/2085140514_zpid/,"2,219",3, 3,Not_Found, 0,Not_Found, Yes,"5,998", Single Family, No,2020, Other,Not_Found,Not_Found,Not_Found
56,"10193 Randy Ln, Cupertino, CA 95014",Cupertino,95014,CA,5,2999807,Silicon Valley Heights,Not_Found,2999807,https://www.zillow.com/homedetails/10193-Randy-Ln-Cupertino-CA-95014/19619021_zpid/,"3,400",3,Not_Found,Not_Found, 2, 2, Yes,0.45, Single Family,Not_Found,1969,Not_Found,89.39," $2,763"," $163,770"
57,"10187 Camberley Ln, Cupertino, CA 95014",Cupertino,95014,CA,4,1745537,Shellwood Investment, $346/mo,1745537,https://www.zillow.com/homedetails/10187-Camberley-Ln-Cupertino-CA-95014/19631588_zpid/,"1,936",Not_Found,Not_Found,Not_Found, 2, 2, Yes,"1,740", Condo,Not_Found,1974,Not_Found,90.19," $9,771"," $746,212"
58,"490 Fallon Rd B, Petaluma, CA 94952",Petaluma,94952,CA,2,1245000,Compass,Not_Found,197356,https://www.zillow.com/homedetails/490-Fallon-Rd-B-Petaluma-CA-94952/2079464239_zpid/,"1,315",2, 2,Not_Found, 0, 1,Not_Found,10, Single Family, No,1915,Not_Found,Not_Found,Not_Found,Not_Found
59,"368 Ely Rd N, Petaluma, CA 94954",Petaluma,94954,CA,1,1200000,Coldwell Banker Realty,Not_Found,2250,https://www.zillow.com/homedetails/368-Ely-Rd-N-Petaluma-CA-94954/2110554770_zpid/,860,1, 1,Not_Found, 1, 1,Not_Found,20, Single Family, No,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
60,"21 Gunn Dr, Petaluma, CA 94952",Petaluma,94952,CA,3,1499000,Vanguard Properties,Not_Found,1499013,https://www.zillow.com/homedetails/21-Gunn-Dr-Petaluma-CA-94952/15771742_zpid/,"2,182",2, 2,Not_Found, 0, 1, Yes,3, Single Family, No,1963,Not_Found,94.59," $6,415"," $576,766"
61,"112 Oakwood Dr, Petaluma, CA 94954",Petaluma,94954,CA,2,83000,Better Homes & Gardens RE,Not_Found,83645,https://www.zillow.com/homedetails/112-Oakwood-Dr-Petaluma-CA-94954/2099590090_zpid/,"1,040",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1969,Not_Found,Not_Found,Not_Found,Not_Found
62,"215 Stowring Rd, Petaluma, CA 94952",Petaluma,94952,CA,4,1695000,Compass,Not_Found,1544173,https://www.zillow.com/homedetails/215-Stowring-Rd-Petaluma-CA-94952/15823921_zpid/,"2,866",4, 2, 2, 3, 2, Yes,2.87, Single Family, No,1996,Not_Found,82.56," $8,475"," $745,016"
63,"21 Valen Way, Petaluma, CA 94952",Petaluma,94952,CA,for,460000,CENTURY 21 Bundesen, $235/mo,1980,https://www.zillow.com/homedetails/21-Valen-Way-Petaluma-CA-94952/2083303008_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Gas @ Lot Line,Not_Found,Not_Found,Not_Found
64,"114 Cherry St, Petaluma, CA 94952",Petaluma,94952,CA,2,452000,Vanguard Properties, $445/mo,452003,https://www.zillow.com/homedetails/114-Cherry-St-Petaluma-CA-94952/83156489_zpid/,947,1, 1,Not_Found, 1, 1,Not_Found,Not_Found, Condo, No,1976,Not_Found,86.6," $4,094"," $366,116"
65,"Buildable plan Residence 1, Riverfront, Petaluma, CA 94954",Petaluma,94954,CA,3,750900,TRI Pointe Homes Bay Area, $175/mo,Not_Found,https://www.zillow.com/community/riverfront/2078157428_zpid/,"1,792",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
66,"317 Hill Blvd, Petaluma, CA 94952",Petaluma,94952,CA,for,399000,Westgate Realty,Not_Found,Not_Found,https://www.zillow.com/homedetails/317-Hill-Blvd-Petaluma-CA-94952/96067241_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, City,85.8, $749," $54,634"
67,"485 Sonoma Mountain Rd, Petaluma, CA 94954",Petaluma,94954,CA,5,2799000,RE/MAX Marketplace,Not_Found,1511560,https://www.zillow.com/homedetails/485-Sonoma-Mountain-Rd-Petaluma-CA-94954/300264778_zpid/,"2,800",3, 3,Not_Found, 0, 1, Yes,40, Single Family, No,1959,Not_Found,Not_Found," $4,044"," $320,858"
68,"Buildable plan Residence 2, Riverfront, Petaluma, CA 94954",Petaluma,94954,CA,3,817900,TRI Pointe Homes Bay Area, $175/mo,Not_Found,https://www.zillow.com/community/riverfront/2078157427_zpid/,"2,272",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
69,"707 Kentucky St LOT 717, Petaluma, CA 94952",Petaluma,94952,CA,4,725000,Prosper Real Estate,Not_Found,810350,https://www.zillow.com/homedetails/707-Kentucky-St-LOT-717-Petaluma-CA-94952/2078325939_zpid/,"1,456",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Multiple Occupancy, No,1962,Not_Found,Not_Found,Not_Found,Not_Found
70,"Buildable plan Residence 6, Riverfront, Petaluma, CA 94954",Petaluma,94954,CA,4,890900,TRI Pointe Homes Bay Area, $175/mo,Not_Found,https://www.zillow.com/community/riverfront/2078157422_zpid/,"2,396",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
71,"580 Birchwood Dr, Petaluma, CA 94954",Petaluma,94954,CA,2,124900,RE/MAX Marketplace,Not_Found,145709,https://www.zillow.com/homedetails/580-Birchwood-Dr-Petaluma-CA-94954/119687176_zpid/,"1,040",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2000,Not_Found,95.52,Not_Found," $53,009"
72,"526 Jade St, Petaluma, CA 94952",Petaluma,94952,CA,2,755000,Redfin, $332/mo,755006,https://www.zillow.com/homedetails/526-Jade-St-Petaluma-CA-94952/125111602_zpid/,"1,907",3, 2, 1, 2, 3,Not_Found,Not_Found, Condo, No,2017,Not_Found,92.2," $8,566"," $641,449"
