,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
10,"3050 College Ave 1, Berkeley, CA 94705",Berkeley,94705,CA,3,1499000,"Soma Luxury Properties, Inc.", $400/mo,1546784,https://www.zillow.com/homedetails/3050-College-Ave-1-Berkeley-CA-94705/2079223480_zpid/,"2,870",3, 3,Not_Found,Not_Found,Not_Found, Yes,Not_Found, Single Family, No,1918,Not_Found,Not_Found,Not_Found,Not_Found
11,"1609 Alcatraz Ave, Berkeley, CA 94703",Berkeley,94703,CA,2,895000,Brickhouse Real Estate Partner,Not_Found,980595,https://www.zillow.com/homedetails/1609-Alcatraz-Ave-Berkeley-CA-94703/24828267_zpid/,984,2, 2,Not_Found, 2, 1,Not_Found,0.07, Single Family, No,1925,Not_Found,89.11," $13,550"," $970,000"
12,"1801 University Ave UNIT 202, Berkeley, CA 94703",Berkeley,94703,CA,2,575000,Keller Williams Realty, $405/mo,552874,https://www.zillow.com/homedetails/1801-University-Ave-UNIT-202-Berkeley-CA-94703/24837251_zpid/,600,1, 1,Not_Found, 1,Not_Found,Not_Found,Not_Found, Condo, No,1998,Not_Found,94.71," $8,604"," $535,000"
13,"1725 Berkeley Way, Berkeley, CA 94703",Berkeley,94703,CA,0,950000,Golden Gate Sotheby's Int'l Re,Not_Found,1046039,https://www.zillow.com/homedetails/1725-Berkeley-Way-Berkeley-CA-94703/24837297_zpid/,"1,313",Not_Found,Not_Found,Not_Found, 2,Not_Found,Not_Found,0.09, Multiple Occupancy, No,1924,Not_Found,84.31," $4,468"," $127,504"
14,"161 Panoramic Way, Berkeley, CA 94704",Berkeley,94704,CA,2,1250000,THE CLAREMONT COMPANY,Not_Found,1288651,https://www.zillow.com/homedetails/161-Panoramic-Way-Berkeley-CA-94704/97872062_zpid/,"1,480",2, 2,Not_Found, 2,Not_Found,Not_Found,0.12, Single Family, No,2012,Not_Found,71.43," $16,996"," $1,232,873"
15,"1313 Stannage Ave, Berkeley, CA 94702",Berkeley,94702,CA,3,1018000,Realty World Regency,Not_Found,3500,https://www.zillow.com/homedetails/1313-Stannage-Ave-Berkeley-CA-94702/24842115_zpid/,"1,225",2, 2,Not_Found, 1,Not_Found,Not_Found,0.06, Single Family, Yes,1957,Not_Found,77.83," $2,481"," $56,266"
16,"2804 Hillegass Ave 2, Berkeley, CA 94705",Berkeley,94705,CA,2,898000,BERKELEY HILLS REALTY, $400/mo,974519,https://www.zillow.com/homedetails/2804-Hillegass-Ave-2-Berkeley-CA-94705/24831501_zpid/,"1,006",1, 1,Not_Found,Not_Found, 3,Not_Found,Not_Found, Condo, No,1910,Not_Found,71.19," $11,937"," $850,020"
17,"2530 Piedmont Ave, Berkeley, CA 94704",Berkeley,94704,CA,8,2799999,Help-U-Sell Full Service Rlty,Not_Found,2844788,https://www.zillow.com/homedetails/2530-Piedmont-Ave-Berkeley-CA-94704/24834281_zpid/,"4,050",4,Not_Found,Not_Found, 2,Not_Found, Yes,0.15, Multiple Occupancy, No,1915,Not_Found,90.63, $0," $500,837"
18,"2725 Prince St APT 10, Berkeley, CA 94705",Berkeley,94705,CA,1,609000,RED OAK REALTY, $475/mo,645050,https://www.zillow.com/homedetails/2725-Prince-St-APT-10-Berkeley-CA-94705/24829296_zpid/,776,1, 1,Not_Found, 1,Not_Found,Not_Found,0.24, Condo, No,1916,Not_Found,88.79," $9,192"," $582,623"
19,"2371 Virginia St APT 2, Berkeley, CA 94709",Berkeley,94709,CA,2,750000,COMPASS, $378/mo,702039,https://www.zillow.com/homedetails/2371-Virginia-St-APT-2-Berkeley-CA-94709/24839408_zpid/,978,1, 1,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Condo, No,1929,Not_Found,91.43," $8,108"," $529,867"
20,"2742 Webster St, Berkeley, CA 94705",Berkeley,94705,CA,3,1521098,Auction.com,Not_Found,1521098,https://www.zillow.com/homedetails/2742-Webster-St-Berkeley-CA-94705/24829266_zpid/,"1,518",2,Not_Found,Not_Found,Not_Found, 1,Not_Found,0.14, Single Family, No,1928,Not_Found,88.79," $12,998"," $887,379"
21,"1310 Evelyn Ave, Berkeley, CA 94702",Berkeley,94702,CA,4,1790000,BHG RE RELIANCE PARTNERS,Not_Found,3200,https://www.zillow.com/homedetails/1310-Evelyn-Ave-Berkeley-CA-94702/299074393_zpid/,"2,274",4, 3, 1, 3, 1,Not_Found,0.11, Single Family, No,1917,Not_Found,Not_Found," $15,552"," $824,174"
22,"1703 Sacramento St, Berkeley, CA 94702",Berkeley,94702,CA,4,1350000,COMPASS,Not_Found,1592472,https://www.zillow.com/homedetails/1703-Sacramento-St-Berkeley-CA-94702/24838575_zpid/,"2,671",3, 2, 1, 2,Not_Found,Not_Found,0.09, Single Family, No,1940,Not_Found,81.91," $5,597"," $146,071"
23,"0 Panoramic Way, Berkeley, CA 94704",Berkeley,94704,CA,for,125000,Golden Gate Sotheby's Intl,Not_Found,Not_Found,https://www.zillow.com/homedetails/0-Panoramic-Way-Berkeley-CA-94704/2080116653_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Avl But Not on Site,Not_Found,Not_Found,Not_Found
24,"Buildable plan 1 bed 15 bath, Bloom Berkeley, Berkeley, CA 94702",Berkeley,94702,CA,1,659000,Time Space Berkeley,Not_Found,Not_Found,https://www.zillow.com/community/bloom-berkeley/2078675175_zpid/,921,2, 1, 1, 1,Not_Found,Not_Found,Not_Found, Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
25,"1601 Harmon St, Berkeley, CA 94703",Berkeley,94703,CA,3,949000,Cal Home,Not_Found,979771,https://www.zillow.com/homedetails/1601-Harmon-St-Berkeley-CA-94703/24828460_zpid/,"1,117",1, 1,Not_Found, 2,Not_Found, Yes,0.07, Single Family, No,1914,Not_Found,94.71," $3,381"," $36,485"
26,"1701 Sacramento St, Berkeley, CA 94702",Berkeley,94702,CA,4,1350000,COMPASS,Not_Found,1439401,https://www.zillow.com/homedetails/1701-Sacramento-St-Berkeley-CA-94702/2078944457_zpid/,"2,417",2,Not_Found,Not_Found, 2,Not_Found, Yes,0.09, Multiple Occupancy, No,1940,Not_Found,Not_Found, $0,Not_Found
27,"1801 University Ave UNIT 404, Berkeley, CA 94703",Berkeley,94703,CA,2,699000,Redfin, $407/mo,699003,https://www.zillow.com/homedetails/1801-University-Ave-UNIT-404-Berkeley-CA-94703/24837259_zpid/,606,1, 1,Not_Found, 1,Not_Found,Not_Found,Not_Found, Condo, No,1998,Not_Found,94.71," $5,564"," $285,553"
28,"1306 Carrison St, Berkeley, CA 94702",Berkeley,94702,CA,3,995000,Keller Williams Realty,Not_Found,3500,https://www.zillow.com/homedetails/1306-Carrison-St-Berkeley-CA-94702/24830745_zpid/,"1,272",1, 1,Not_Found,Not_Found,Not_Found, Yes,0.1, Single Family, No,1927,Not_Found,90.63," $5,495"," $237,147"
29,"892 Panoramic Way, Berkeley, CA 94704",Berkeley,94704,CA,Berkeley,125000,New Leaf Realty,Not_Found,2950,https://www.zillow.com/homedetails/892-Panoramic-Way-Berkeley-CA-94704/2081974261_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
30,"3046 Telegraph Ave 1, Berkeley, CA 94705",Berkeley,94705,CA,3,1300000,McGuire Real Estate, $415/mo,1194332,https://www.zillow.com/homedetails/3046-Telegraph-Ave-1-Berkeley-CA-94705/2089737931_zpid/,"1,740",2, 2,Not_Found, 0,Not_Found,Not_Found,0.43, Condo, No,1908,Not_Found,Not_Found,Not_Found,Not_Found
31,"3113 Shattuck Ave UNIT 2, Berkeley, CA 94705",Berkeley,94705,CA,1,658000,WINKLER REAL ESTATE GROUP, $371/mo,571252,https://www.zillow.com/homedetails/3113-Shattuck-Ave-UNIT-2-Berkeley-CA-94705/89033310_zpid/,750,1, 1,Not_Found, 1,Not_Found,Not_Found,Not_Found, Condo, No,2001,Not_Found,Not_Found," $6,603"," $449,812"
32,"2501 Dana St APT 7, Berkeley, CA 94704",Berkeley,94704,CA,2,799000,BHG RE RELIANCE PARTNERS, $410/mo,815823,https://www.zillow.com/homedetails/2501-Dana-St-APT-7-Berkeley-CA-94704/24833996_zpid/,979,1, 1,Not_Found, 1, 2,Not_Found,0.23, Condo, No,1985,Not_Found,79.43," $11,277"," $782,000"
33,"24272433 San Pablo Ave, Berkeley, CA 94702",Berkeley,94702,CA,8,2300000,"Wilmer Abram, Broker",Not_Found,1375656,https://www.zillow.com/homedetails/2427-2433-San-Pablo-Ave-Berkeley-CA-94702/2077787803_zpid/,"4,700",8, 8,Not_Found,Not_Found,Not_Found,Not_Found,0.23, Multiple Occupancy, No,1948,Not_Found,Not_Found,Not_Found,Not_Found
34,"2729 San Pablo Ave, Berkeley, CA 94702",Berkeley,94702,CA,2,995250,Bay One Realty,Not_Found,1150664,https://www.zillow.com/homedetails/2729-San-Pablo-Ave-Berkeley-CA-94702/241572813_zpid/,"1,281",2, 1,Not_Found, 1,Not_Found, Yes,0.09, Single Family, No,1923,Not_Found,94.63," $10,509"," $700,000"
35,"2325 Mcgee Ave, Berkeley, CA 94703",Berkeley,94703,CA,8,1800000,Keller Williams Realty,Not_Found,3200,https://www.zillow.com/homedetails/2325-Mcgee-Ave-Berkeley-CA-94703/24834894_zpid/,"2,818",4, 4,Not_Found, 3,Not_Found, Yes,0.15, Single Family, No,1922, Public Utilities,Not_Found," $16,448"," $1,055,831"
36,"1633 Stuart St, Berkeley, CA 94703",Berkeley,94703,CA,5,1850000,Berkshire Hathaway HS Elite,Not_Found,1609266,https://www.zillow.com/homedetails/1633-Stuart-St-Berkeley-CA-94703/24832262_zpid/,"2,905",5, 4, 1, 2, 2,Not_Found,0.12, Multiple Occupancy, No,1965,Not_Found,Not_Found," $8,762"," $430,630"
37,"1312 Delaware St, Berkeley, CA 94702",Berkeley,94702,CA,4,1399000,Compass,Not_Found,1538366,https://www.zillow.com/homedetails/1312-Delaware-St-Berkeley-CA-94702/299073842_zpid/,"2,505",5, 4, 1, 2, 2,Not_Found,0.11, Condo, No,1961, All Electric,93.83," $14,599"," $727,232"
38,"1811 Delaware St, Berkeley, CA 94703",Berkeley,94703,CA,0,1350000,Fisher Realtors,Not_Found,2429438,https://www.zillow.com/homedetails/1811-Delaware-St-Berkeley-CA-94703/299073978_zpid/,"2,485",Not_Found,Not_Found,Not_Found, 2,Not_Found,Not_Found,0.12, Multiple Occupancy, No,1909,Not_Found,94.71," $6,411"," $277,393"
39,"1534 Oregon St, Berkeley, CA 94703",Berkeley,94703,CA,0,1200000,Engel & Volkers Beverly HIlls,Not_Found,1284739,https://www.zillow.com/homedetails/1534-Oregon-St-Berkeley-CA-94703/24831113_zpid/,"3,267",Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,0.13, Multiple Occupancy, No,1906,Not_Found,90.71," $39,470"," $420,365"
40,"Buildable plan Residence 3, Ava at Villages, Fairfield, CA 94534",Fairfield,94534,CA,4,475990,D.R. Horton - Bay Area,Not_Found,Not_Found,https://www.zillow.com/community/ava-at-villages/2077771615_zpid/,"1,917",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
41,"5258 Gillick Ln, Fairfield, CA 94533",Fairfield,94533,CA,4,689999,KW Vaca Valley,Not_Found,698954,https://www.zillow.com/homedetails/5258-Gillick-Ln-Fairfield-CA-94533/122247286_zpid/,"2,865",3, 3,Not_Found,Not_Found, 2,Not_Found,0.14, Single Family, No,2016,Not_Found,Not_Found," $7,678"," $522,617"
42,"3349 Pebble Beach Ct, Fairfield, CA 94534",Fairfield,94534,CA,5,1149000,"Dumas Real Estate, Inc", $64/mo,1149083,https://www.zillow.com/homedetails/3349-Pebble-Beach-Ct-Fairfield-CA-94534/54659903_zpid/,"4,523",5, 4, 1,Not_Found, 2, Yes,0.22, Single Family, No,2003,Not_Found,89.38," $11,885"," $934,000"
43,"4965 Brittany Dr, Fairfield, CA 94534",Fairfield,94534,CA,3,469000,BHHS Drysdale Properties,Not_Found,483574,https://www.zillow.com/homedetails/4965-Brittany-Dr-Fairfield-CA-94534/15740359_zpid/,"1,200",2, 2,Not_Found,Not_Found, 1,Not_Found,0.15, Single Family, No,1982,Not_Found,Not_Found," $2,113"," $186,154"
44,"822 Bridle Ridge Dr, Fairfield, CA 94534",Fairfield,94534,CA,4,918000,Country Estates Inc, $157/mo,918007,https://www.zillow.com/homedetails/822-Bridle-Ridge-Dr-Fairfield-CA-94534/69026461_zpid/,"3,499",3, 3,Not_Found,Not_Found, 2, Yes,0.65, Single Family, No,2005,Not_Found,Not_Found," $8,655"," $631,801"
45,"2429 Wolf Glen Pl, Fairfield, CA 94534",Fairfield,94534,CA,4,615000,Compass,Not_Found,609074,https://www.zillow.com/homedetails/2429-Wolf-Glen-Pl-Fairfield-CA-94534/51603540_zpid/,"2,469",3, 3,Not_Found,Not_Found, 2, Yes,0.13, Single Family, No,2001,Not_Found,Not_Found," $5,011"," $379,000"
46,"2430 Bay Hill Dr, Fairfield, CA 94534",Fairfield,94534,CA,3,599000,Messina Realty Inc, $64/mo,604101,https://www.zillow.com/homedetails/2430-Bay-Hill-Dr-Fairfield-CA-94534/15723979_zpid/,"1,635",2, 2,Not_Found,Not_Found, 1, Yes,0.17, Single Family, No,1988,Not_Found,Not_Found," $5,033"," $380,845"
47,"4279 Valley Ln, Fairfield, CA 94534",Fairfield,94534,CA,4,2599000,Coldwell Banker B of V-Napa, $75/mo,2599021,https://www.zillow.com/homedetails/4279-Valley-Ln-Fairfield-CA-94534/82970393_zpid/,"5,115",4, 3, 1,Not_Found, 1, Yes,2.18, Single Family, No,2007,Not_Found,Not_Found," $24,835"," $2,125,000"
48,"2969 Waterman Blvd, Fairfield, CA 94534",Fairfield,94534,CA,6,1088000,Level Up Realty,Not_Found,1088009,https://www.zillow.com/homedetails/2969-Waterman-Blvd-Fairfield-CA-94534/79849725_zpid/,"4,299",4, 3, 1,Not_Found, 3, Yes,0.55, Single Family, No,2008,Not_Found,Not_Found," $8,253"," $675,829"
49,"1698 River Oaks Cir, Fairfield, CA 94533",Fairfield,94533,CA,4,685000,Coldwell Banker Kappel Gateway, $39/mo,636343,https://www.zillow.com/homedetails/1698-River-Oaks-Cir-Fairfield-CA-94533/15729652_zpid/,"3,408",3, 3,Not_Found, 3, 2, Yes,0.13, Single Family, No,2000,Not_Found,Not_Found," $6,778"," $530,866"
50,"2769 Whitney Dr, Fairfield, CA 94533",Fairfield,94533,CA,4,460000,Greater Solano Real Estate Svc, $115/mo,460132,https://www.zillow.com/homedetails/2769-Whitney-Dr-Fairfield-CA-94533/63157276_zpid/,"1,717",3, 2, 1,Not_Found, 2,Not_Found,0.07, Single Family, No,2004,Not_Found,87.71," $3,658"," $328,973"
51,"182 Palm Beach Ct, Fairfield, CA 94533",Fairfield,94533,CA,2,199000,Discovery Realty Inc,Not_Found,2200,https://www.zillow.com/homedetails/182-Palm-Beach-Ct-Fairfield-CA-94533/2113916317_zpid/,"1,440",2, 2,Not_Found,Not_Found, 1,Not_Found,Not_Found, Mobile / Manufactured, No,1976,Not_Found,Not_Found,Not_Found,Not_Found
52,"1993 Amelia Ln, Fairfield, CA 94534",Fairfield,94534,CA,3,576815,"eXp Realty of California, Inc", $190/mo,Not_Found,https://www.zillow.com/homedetails/1993-Amelia-Ln-Fairfield-CA-94534/318582491_zpid/,"2,152",3, 2, 1,Not_Found, 2, Yes,0.07, Single Family, No,2020,Not_Found,Not_Found, $285," $24,480"
53,"743 Isabella Way, Fairfield, CA 94533",Fairfield,94533,CA,4,540000,McGuire Capital Group Realty,Not_Found,547410,https://www.zillow.com/homedetails/743-Isabella-Way-Fairfield-CA-94533/15728940_zpid/,"2,253",3, 2, 1,Not_Found, 2, Yes,0.18, Single Family, No,1987,Not_Found,Not_Found," $3,302"," $292,529"
54,"4256 Farleigh Ct, Fairfield, CA 94534",Fairfield,94534,CA,3,579000,Coldwell Banker Kappel Gateway, $95/mo,563130,https://www.zillow.com/homedetails/4256-Farleigh-Ct-Fairfield-CA-94534/241384724_zpid/,"2,364",3, 3,Not_Found, 4, 2,Not_Found,0.07, Single Family, No,2016,Not_Found,90.97," $8,006"," $519,991"
55,"870 Emerald Hills Cir, Fairfield, CA 94533",Fairfield,94533,CA,3,570000,RE/MAX Gold Elite, $39/mo,575028,https://www.zillow.com/homedetails/870-Emerald-Hills-Cir-Fairfield-CA-94533/15729388_zpid/,"1,958",2, 2,Not_Found,Not_Found, 1, Yes,0.19, Single Family, No,2002,Not_Found,Not_Found," $5,867"," $476,880"
56,"2733 Barbour Dr, Fairfield, CA 94534",Fairfield,94534,CA,3,459999,Coldwell Banker Kappel Gateway,Not_Found,473997,https://www.zillow.com/homedetails/2733-Barbour-Dr-Fairfield-CA-94534/15725619_zpid/,"1,520",2, 2,Not_Found,Not_Found, 1, Yes,0.14, Single Family, No,1976,Not_Found,Not_Found," $1,215"," $112,851"
57,"902 Via Pajaro, Fairfield, CA 94534",Fairfield,94534,CA,4,998000,RE/MAX Gold,Not_Found,998005,https://www.zillow.com/homedetails/902-Via-Pajaro-Fairfield-CA-94534/15722027_zpid/,"1,856",2, 2,Not_Found,Not_Found, 2, Yes,0.48, Single Family, No,1963,Not_Found,Not_Found," $8,217"," $694,000"
58,"3903 Green Valley Rd, Fairfield, CA 94534",Fairfield,94534,CA,6,3900000,Country Estates Inc,Not_Found,Not_Found,https://www.zillow.com/homedetails/3903-Green-Valley-Rd-Fairfield-CA-94534/15721907_zpid/,"5,121",4, 4,Not_Found, 3, 3, Yes,40.1, Single Family, No,1860,Not_Found,Not_Found," $4,293"," $303,316"
59,"710 Bridle Ridge Dr, Fairfield, CA 94534",Fairfield,94534,CA,4,1850000,Excel Realty, $186/mo,1836174,https://www.zillow.com/homedetails/710-Bridle-Ridge-Dr-Fairfield-CA-94534/111920940_zpid/,"4,403",6, 4, 2,Not_Found, 2, Yes,0.74, Single Family, No,2015,Not_Found,86.97," $18,003"," $1,456,789"
60,"845 Missouri St, Fairfield, CA 94533",Fairfield,94533,CA,2,320000,Professional Realty Associates,Not_Found,320002,https://www.zillow.com/homedetails/845-Missouri-St-Fairfield-CA-94533/15644317_zpid/,640,1, 1,Not_Found, 1, 1,Not_Found,0.08, Single Family, No,1900,Not_Found,93.3," $2,648"," $234,090"
61,"55 Villa Cir, Fairfield, CA 94533",Fairfield,94533,CA,2,175000,RE/MAX Gold, $355/mo,175000,https://www.zillow.com/homedetails/55-Villa-Cir-Fairfield-CA-94533/15687545_zpid/,968,2, 1, 1,Not_Found, 1,Not_Found,0.04, Condo, No,1971,Not_Found,94.9, $795," $68,288"
62,"849 Texas St, Fairfield, CA 94533",Fairfield,94533,CA,for,12054,D.R. Horton - Bay Area,Not_Found,Not_Found,https://www.zillow.com/homedetails/849-Texas-St-Fairfield-CA-94533/2078285260_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, City,94.9,Not_Found,Not_Found
63,"Buildable plan Residence 1, Ava at Villages, Fairfield, CA 94534",Fairfield,94534,CA,3,449990,Rivers Realty,Not_Found,Not_Found,https://www.zillow.com/community/ava-at-villages/2077782854_zpid/,"1,516",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
64,"15 Knoll Dr, Fairfield, CA 94534",Fairfield,94534,CA,2,439000,Rapisarda Real Estate, $390/mo,445240,https://www.zillow.com/homedetails/15-Knoll-Dr-Fairfield-CA-94534/15690821_zpid/,"1,638",3, 2, 1,Not_Found, 2, Yes,0.04, Condo, No,1993,Not_Found,92.57," $2,522"," $222,804"
65,"4441 Bahama Way, Fairfield, CA 94533",Fairfield,94533,CA,4,555000,Seeno Homes, $147/mo,Not_Found,https://www.zillow.com/homedetails/4441-Bahama-Way-Fairfield-CA-94533/300243288_zpid/,"1,969",3, 3,Not_Found,Not_Found, 2,Not_Found,0.07, Single Family, No,2019,Not_Found,Not_Found," $1,206"," $61,198"
66,"Buildable plan Adley, Enclave at Cordelia, Fairfield, CA 94534",Fairfield,94534,CA,4,675000,Coldwell Banker Solano Pacific,Not_Found,Not_Found,https://www.zillow.com/community/enclave-at-cordelia/2077801880_zpid/,"1,860",3, 3,Not_Found, 2, 1,Not_Found,Not_Found, Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
67,"404 Heather Ct, Fairfield, CA 94534",Fairfield,94534,CA,4,929000,Discovery Realty Inc,Not_Found,927261,https://www.zillow.com/homedetails/404-Heather-Ct-Fairfield-CA-94534/15721770_zpid/,"4,077",3, 2, 1,Not_Found, 2, Yes,1, Single Family, No,1980,Not_Found,Not_Found," $8,280"," $704,066"
68,"1988 Amelia Ln, Fairfield, CA 94534",Fairfield,94534,CA,4,596315,Coldwell Banker Kappel Gateway, $190/mo,Not_Found,https://www.zillow.com/homedetails/1988-Amelia-Ln-Fairfield-CA-94534/318582602_zpid/,"2,346",3, 2, 1,Not_Found, 2, Yes,0.07, Single Family, No,2020,Not_Found,Not_Found, $285," $24,480"
69,"3109 San Antonio Ct, Fairfield, CA 94533",Fairfield,94533,CA,4,595000,RE/MAX Gold of Fairfield,Not_Found,537872,https://www.zillow.com/homedetails/3109-San-Antonio-Ct-Fairfield-CA-94533/15728876_zpid/,"2,253",4,Not_Found,Not_Found, 4, 2, Yes,0.43, Single Family, No,1986,Not_Found,Not_Found," $4,213"," $374,035"
70,"1207 Mckinley St, Fairfield, CA 94533",Fairfield,94533,CA,3,350000,Coldwell Banker Kappel Gateway,Not_Found,354893,https://www.zillow.com/homedetails/1207-Mckinley-St-Fairfield-CA-94533/15646400_zpid/,"1,029",1, 1,Not_Found,Not_Found, 1,Not_Found,0.13, Single Family, No,1956,Not_Found,Not_Found," $1,407"," $129,994"
71,"1408 Jefferson St, Fairfield, CA 94533",Fairfield,94533,CA,4,450000,Coldwell Banker Kappel Gateway,Not_Found,397907,https://www.zillow.com/homedetails/1408-Jefferson-St-Fairfield-CA-94533/2078538445_zpid/,"1,220",2, 2,Not_Found,Not_Found,Not_Found,Not_Found,0.14, Multiple Occupancy, No,1953,Not_Found,Not_Found,Not_Found,Not_Found
72,"undisclosed Address, Fairfield, CA 94534",Fairfield,94534,CA,4,699900,Meritage Homes,Not_Found,Not_Found,https://www.zillow.com/homedetails/(undisclosed-Address)-Fairfield-CA-94534/2078287814_zpid/,"2,278",3, 2, 1,Not_Found,Not_Found,Not_Found,0.25, Single Family, No,1988,Not_Found,Not_Found,Not_Found,Not_Found
73,"113 Lugo Dr, Fairfield, CA 94533",Fairfield,94533,CA,3,220000,TRI Pointe Homes Bay Area,Not_Found,220001,https://www.zillow.com/homedetails/113-Lugo-Dr-Fairfield-CA-94533/318581616_zpid/,"1,228",2, 2,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2014,Not_Found,Not_Found, $699," $62,528"
74,"Buildable plan Residence 1, Brookline, Fairfield, CA 94533",Fairfield,94533,CA,4,529950,Auction.com,Not_Found,Not_Found,https://www.zillow.com/community/brookline/2084856158_zpid/,"2,216",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
