,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
12,"519 Maple Ave, San Bruno, CA 94066",San Bruno,94066,CA,4,1427894,Century 21 Realty Alliance,Not_Found,1427894,https://www.zillow.com/homedetails/519-Maple-Ave-San-Bruno-CA-94066/15497612_zpid/,"1,770",3, 3,Not_Found, 1, 1, Yes,"6,198", Townhouse,Not_Found,1944,Not_Found,93.4," $10,621"," $952,170"
13,"751 Olive Ct, San Bruno, CA 94066",San Bruno,94066,CA,3,1048811,Berkshire Hathaway Home Services California Realty,Not_Found,1048811,https://www.zillow.com/homedetails/751-Olive-Ct-San-Bruno-CA-94066/15495869_zpid/,"1,200",1, 1,Not_Found, 0,Not_Found,Not_Found,"4,965", Single Family,Not_Found,1948,Not_Found,93.4," $4,979"," $439,086"
14,"274 Pine St, San Bruno, CA 94066",San Bruno,94066,CA,3,1627118,Intero Real Estate Services,Not_Found,1627118,https://www.zillow.com/homedetails/274-Pine-St-San-Bruno-CA-94066/15497293_zpid/,"1,270",2,Not_Found,Not_Found, 0,Not_Found,Not_Found,"4,965", Single Family,Not_Found,1941,Not_Found,93.4," $6,228"," $551,116"
15,"925 Masson Ave, San Bruno, CA 94066",San Bruno,94066,CA,3,1085205,Lehr Real Estate,Not_Found,1085205,https://www.zillow.com/homedetails/925-Masson-Ave-San-Bruno-CA-94066/15496300_zpid/,"1,300",2,Not_Found,Not_Found, 0, 1,Not_Found,"4,965", Single Family,Not_Found,1938,Not_Found,79.8," $2,360"," $204,178"
16,"590 Cherry Ave, San Bruno, CA 94066",San Bruno,94066,CA,3,1077415,Keller Williams East County,Not_Found,1077415,https://www.zillow.com/homedetails/590-Cherry-Ave-San-Bruno-CA-94066/15495804_zpid/,"1,060",1,Not_Found,Not_Found, 0,Not_Found,Not_Found,"6,011", Single Family,Not_Found,1948,Not_Found,91.8," $1,062"," $94,692"
17,"2208 Shelter Creek Ln, San Bruno, CA 94066",San Bruno,94066,CA,1,532307,Compass,Not_Found,532307,https://www.zillow.com/homedetails/2208-Shelter-Creek-Ln-San-Bruno-CA-94066/15623641_zpid/,680,1,Not_Found,Not_Found, 0, 1,Not_Found,38.56, Condo,Not_Found,1972,Not_Found,78.2," $4,958"," $447,135"
18,"482 Garden Ave, San Bruno, CA 94066",San Bruno,94066,CA,3,1244078,Berkshire Hathaway Home Services California Realty,Not_Found,1244078,https://www.zillow.com/homedetails/482-Garden-Ave-San-Bruno-CA-94066/15498905_zpid/,"1,680",0, 2,Not_Found, 2, 2, Yes,"3,118", Multiple Occupancy,Not_Found,1920, Public Utilities,94.2, $337," $22,758"
19,"512 1st Ave, San Bruno, CA 94066",San Bruno,94066,CA,2,884236,Coldwell Banker Realty,Not_Found,884236,https://www.zillow.com/homedetails/512-1st-Ave-San-Bruno-CA-94066/15497414_zpid/,"1,000",1,Not_Found,Not_Found, 0, 1,Not_Found,"2,439", Single Family,Not_Found,1948,Not_Found,93.4," $7,467"," $662,260"
20,"270 Estates Dr, San Bruno, CA 94066",San Bruno,94066,CA,5,1521381,Coldwell Banker Realty,Not_Found,1521381,https://www.zillow.com/homedetails/270-Estates-Dr-San-Bruno-CA-94066/15494249_zpid/,"2,730",Not_Found,Not_Found,Not_Found, 0, 2,Not_Found,"4,965", Single Family,Not_Found,1984,Not_Found,91.0," $5,081"," $455,198"
21,"2106 Shelter Creek Ln, San Bruno, CA 94066",San Bruno,94066,CA,1,536293,Century 21 Realty Alliance,Not_Found,536293,https://www.zillow.com/homedetails/2106-Shelter-Creek-Ln-San-Bruno-CA-94066/15623585_zpid/,680,1, 1,Not_Found, 0, 1,Not_Found,38.56, Condo,Not_Found,1972,Not_Found,Not_Found," $1,341"," $122,724"
22,"Buildable plan Plan 2152, Live Oak at University District, Rohnert Park, CA 94928",Rohnert Park,94928,CA,3,681000,KB Home,Not_Found,Not_Found,https://www.zillow.com/community/live-oak-at-university-district/2082678654_zpid/,"2,152",3, 2, 1, 2, 1,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
23,"Buildable plan Residence 3, Sycamore at University District, Rohnert Park, CA 94928",Rohnert Park,94928,CA,4,752284,Signature Homes,Not_Found,Not_Found,https://www.zillow.com/community/sycamore-at-university-district/2078526623_zpid/,"2,421",4, 3, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
24,"181 Walnut Cir, Rohnert Park, CA 94928",Rohnert Park,94928,CA,2,122500,Century 21 NorthBay Alliance,Not_Found,118535,https://www.zillow.com/homedetails/181-Walnut-Cir-Rohnert-Park-CA-94928/2084608323_zpid/,"1,440",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1978,Not_Found,Not_Found,Not_Found,Not_Found
25,"7508 Mercedes Way, Rohnert Park, CA 94928",Rohnert Park,94928,CA,3,599900,PRIME Real Estate Services,Not_Found,591176,https://www.zillow.com/homedetails/7508-Mercedes-Way-Rohnert-Park-CA-94928/15792412_zpid/,"1,442",2, 2,Not_Found, 0, 1, Yes,"4,356", Single Family, No,1990,Not_Found,94.67," $3,519"," $291,706"
26,"813 Santa Dorotea Cir, Rohnert Park, CA 94928",Rohnert Park,94928,CA,4,757618,KB Home,Not_Found,757618,https://www.zillow.com/homedetails/813-Santa-Dorotea-Cir-Rohnert-Park-CA-94928/15840206_zpid/,"2,456",3,Not_Found,Not_Found, 0, 2, Yes,"8,276", Single Family,Not_Found,1976,Not_Found,94.67," $4,936"," $404,235"
27,"7518 Boris Ct, Rohnert Park, CA 94928",Rohnert Park,94928,CA,3,557221,Signature Homes,Not_Found,557221,https://www.zillow.com/homedetails/7518-Boris-Ct-Rohnert-Park-CA-94928/15838986_zpid/,"1,887",Not_Found,Not_Found,Not_Found, 0, 1,Not_Found,"6,969", Single Family,Not_Found,1961,Not_Found,93.06," $1,746"," $142,068"
28,"4424 Hazel Ct, Rohnert Park, CA 94928",Rohnert Park,94928,CA,5,764295,Century 21 NorthBay Alliance,Not_Found,764295,https://www.zillow.com/homedetails/4424-Hazel-Ct-Rohnert-Park-CA-94928/15856234_zpid/,"2,633",3,Not_Found,Not_Found, 0, 2, Yes,"10,280", Single Family,Not_Found,1979,Not_Found,93.07," $8,520"," $723,000"
29,"1329 SW Blvd E, Rohnert Park, CA 94928",Rohnert Park,94928,CA,1,262265,PRIME Real Estate Services, $329/mo,262265,https://www.zillow.com/homedetails/1329-SW-Blvd-E-Rohnert-Park-CA-94928/15854209_zpid/,591,1,Not_Found,Not_Found, 0, 1,Not_Found,1, Condo,Not_Found,1973,Not_Found,Not_Found," $2,090"," $164,527"
30,"1207 Marque Dr, Rohnert Park, CA 94928",Rohnert Park,94928,CA,4,684135,KB Home,Not_Found,684135,https://www.zillow.com/homedetails/1207-Marque-Dr-Rohnert-Park-CA-94928/15793541_zpid/,"1,883",3, 2, 1, 0, 2, Yes,"3,920", Single Family,Not_Found,1998,Not_Found,92.27," $7,930"," $657,012"
31,"7608 Burton Ave, Rohnert Park, CA 94928",Rohnert Park,94928,CA,4,556549,Signature Homes,Not_Found,556549,https://www.zillow.com/homedetails/7608-Burton-Ave-Rohnert-Park-CA-94928/15839005_zpid/,"1,650",3,Not_Found,Not_Found, 2, 1, Yes,"6,098", Single Family,Not_Found,1962,Not_Found,93.87," $3,200"," $257,658"
32,"81 Timber Cove Dr 81, Campbell, CA 95008",Campbell,95008,CA,2,399000,Altas Realty,Not_Found,415512,https://www.zillow.com/homedetails/81-Timber-Cove-Dr-81-Campbell-CA-95008/2077898290_zpid/,"1,440",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1976," Individual Electric Meters, Individual Gas Meters",Not_Found,Not_Found,Not_Found
33,"21 N 2nd St, Campbell, CA 95008",Campbell,95008,CA,2,969000,Sereno Group, $400/mo,988144,https://www.zillow.com/homedetails/21-N-2nd-St-Campbell-CA-95008/2077836805_zpid/,"1,369",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Condo, No,2007, Individual Electric Meters,Not_Found,Not_Found,Not_Found
34,"185 Union Ave APT 73, Campbell, CA 95008",Campbell,95008,CA,1,525000,Golden Gate Sotheby's International Realty, $342/mo,499134,https://www.zillow.com/homedetails/185-Union-Ave-APT-73-Campbell-CA-95008/19669671_zpid/,704,1, 1,Not_Found, 1,Not_Found,Not_Found,704, Condo, No,1978, Public Utilities,95.26," $7,199"," $520,200"
35,"134 W Rincon Ave APT F, Campbell, CA 95008",Campbell,95008,CA,3,998000,Compass, $450/mo,998972,https://www.zillow.com/homedetails/134-W-Rincon-Ave-APT-F-Campbell-CA-95008/19610589_zpid/,"1,448",3, 2, 1, 1,Not_Found, Yes,553, Townhouse, No,1980," Individual Electric Meters, Public Utilities, Natural Gas",89.66," $9,825"," $737,132"
36,"53 Timber Cove Dr 53, Campbell, CA 95008",Campbell,95008,CA,2,229900,Realty World-Todd Su & Company,Not_Found,232522,https://www.zillow.com/homedetails/53-Timber-Cove-Dr-53-Campbell-CA-95008/2078060196_zpid/,840,2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2004, Public Utilities,Not_Found,Not_Found,Not_Found
37,"1196 Capri Dr, Campbell, CA 95008",Campbell,95008,CA,3,1099950,Intero Real Estate Services, $360/mo,1121434,https://www.zillow.com/homedetails/1196-Capri-Dr-Campbell-CA-95008/19665796_zpid/,"1,990",3, 2, 1, 19,Not_Found, Yes,"1,633", Townhouse, No,1981," Individual Electric Meters, Individual Gas Meters",95.26," $8,624"," $636,947"
38,"940 Hazel Ave, Campbell, CA 95008",Campbell,95008,CA,4,1898000,Sequoia Realty Services,Not_Found,1959082,https://www.zillow.com/homedetails/940-Hazel-Ave-Campbell-CA-95008/19664488_zpid/,"2,337",3, 3,Not_Found, 2,Not_Found,Not_Found,"6,394", Single Family, No,1972, Individual Gas Meters,89.66," $7,388"," $536,452"
39,"192 Echo Ave, Campbell, CA 95008",Campbell,95008,CA,0,2050000,Elite Realty Services,Not_Found,2075901,https://www.zillow.com/homedetails/192-Echo-Ave-Campbell-CA-95008/153283336_zpid/,"3,796",0,Not_Found,Not_Found, 4,Not_Found,Not_Found,"7,736", Multiple Occupancy, No,1965, Public Utilities,95.26," $21,817"," $1,618,342"
40,"202 Wilton Dr, Campbell, CA 95008",Campbell,95008,CA,0,1799000,Real Estate Experts,Not_Found,1849439,https://www.zillow.com/homedetails/202-Wilton-Dr-Campbell-CA-95008/153283298_zpid/,"3,747",0,Not_Found,Not_Found, 1000,Not_Found,Not_Found,"7,784", Multiple Occupancy, No,1963, Public Utilities,83.26," $7,051"," $400,571"
41,"535 Valley Forge Way, Campbell, CA 95008",Campbell,95008,CA,2,568000,Elite Realty Services, $285/mo,559802,https://www.zillow.com/homedetails/535-Valley-Forge-Way-Campbell-CA-95008/2141121017_zpid/,840,1, 1,Not_Found, 0,Not_Found,Not_Found,Not_Found, Condo, No,1964," Individual Electric Meters, Individual Gas Meters",Not_Found,Not_Found,Not_Found
42,"300 W Sunnyoaks Ave, Campbell, CA 95008",Campbell,95008,CA,2,809000,The Property Network, $440/mo,810565,https://www.zillow.com/homedetails/300-W-Sunnyoaks-Ave-Campbell-CA-95008/19665948_zpid/,"1,248",2, 1, 1, 0,Not_Found, Yes,574, Townhouse, No,1988, Public Utilities,89.66," $2,258"," $118,979"
43,"117 E Rincon Ave, Campbell, CA 95008",Campbell,95008,CA,3,1219000,Sereno Group, $336/mo,1234498,https://www.zillow.com/homedetails/117-E-Rincon-Ave-Campbell-CA-95008/19670638_zpid/,"1,676",3, 2, 1, 2,Not_Found, Yes,"1,298", Townhouse, No,1991, Public Utilities,Not_Found," $14,975"," $1,160,000"
44,"1211 W Parr Ave, Campbell, CA 95008",Campbell,95008,CA,2,948000,BQ Group Inc, $390/mo,1140887,https://www.zillow.com/homedetails/1211-W-Parr-Ave-Campbell-CA-95008/19665560_zpid/,"1,454",3, 2, 1, 1,Not_Found, Yes,"2,108", Townhouse, No,1984, Public Utilities,95.26," $10,657"," $818,586"
45,"23 La Paloma 23, Campbell, CA 95008",Campbell,95008,CA,2,379900,Compass,Not_Found,395096,https://www.zillow.com/homedetails/23-La-Paloma-23-Campbell-CA-95008/2078146340_zpid/,"1,240",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1967," Individual Electric Meters, Individual Gas Meters",Not_Found,Not_Found,Not_Found
46,"39 El Paseo St 39, Campbell, CA 95008",Campbell,95008,CA,2,329000,Finamore Realty,Not_Found,329186,https://www.zillow.com/homedetails/39-El-Paseo-St-39-Campbell-CA-95008/2078557238_zpid/,"1,200",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1967," Individual Electric Meters, Individual Gas Meters, Public Utilities, Natural Gas",Not_Found,Not_Found,Not_Found
47,"432 Virginia Ave, Campbell, CA 95008",Campbell,95008,CA,for,965000,"Chad Ellis Hagood, Broker",Not_Found,Not_Found,https://www.zillow.com/homedetails/432-Virginia-Ave-Campbell-CA-95008/19662773_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, None / No Utilities,86.46," $2,561"," $178,698"
48,"300 Union Ave APT 36, Campbell, CA 95008",Campbell,95008,CA,2,699000,Sereno Group, $427/mo,701855,https://www.zillow.com/homedetails/300-Union-Ave-APT-36-Campbell-CA-95008/19669724_zpid/,"1,127",2, 2,Not_Found, 1,Not_Found,Not_Found,"1,127", Condo, No,1979, Public Utilities,Not_Found," $7,152"," $516,049"
49,"62 Palomar Real 62, Campbell, CA 95008",Campbell,95008,CA,2,389900,Thurro Realty,Not_Found,408481,https://www.zillow.com/homedetails/62-Palomar-Real-62-Campbell-CA-95008/2077958227_zpid/,"1,440",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1968, Public Utilities,Not_Found,Not_Found,Not_Found
50,"300 Civic Center Dr, Campbell, CA 95008",Campbell,95008,CA,for,769000,Intero Real Estate Services,Not_Found,Not_Found,https://www.zillow.com/homedetails/300-Civic-Center-Dr-Campbell-CA-95008/2080880797_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found," Available - Not On Site, Electricity - Not On Site",Not_Found,Not_Found,Not_Found
51,"4 La Paloma 4, Campbell, CA 95008",Campbell,95008,CA,2,239900,Compass,Not_Found,296188,https://www.zillow.com/homedetails/4-La-Paloma-4-Campbell-CA-95008/2083319546_zpid/,"1,440",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1968," Individual Electric Meters, Individual Gas Meters",Not_Found,Not_Found,Not_Found
52,"1440 Westmont Ave, Campbell, CA 95008",Campbell,95008,CA,for,1299000,Keller Williams Realty-Silicon Valley,Not_Found,3100,https://www.zillow.com/homedetails/1440-Westmont-Ave-Campbell-CA-95008/2088223543_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, None / No Utilities,Not_Found,Not_Found,Not_Found
53,"912 Campisi Way UNIT 303, Campbell, CA 95008",Campbell,95008,CA,2,975000,Keller Williams Palo Alto, $551/mo,993158,https://www.zillow.com/homedetails/912-Campisi-Way-UNIT-303-Campbell-CA-95008/89476245_zpid/,"1,485",2, 2,Not_Found, 0,Not_Found, Yes,435, Condo, No,2008," Individual Electric Meters, Individual Gas Meters",95.26," $9,542"," $714,290"
54,"230 Watson Dr APT 2, Campbell, CA 95008",Campbell,95008,CA,2,609500,"Robert Anderson, Broker", $353/mo,617796,https://www.zillow.com/homedetails/230-Watson-Dr-APT-2-Campbell-CA-95008/19588177_zpid/,903,1, 1,Not_Found, 1,Not_Found,Not_Found,"2,000", Condo, No,1971," Individual Electric Meters, Individual Gas Meters",95.26," $1,376"," $39,710"
55,"555 Merrimac Dr, Campbell, CA 95008",Campbell,95008,CA,2,879000,"Metis Real Estate, Inc.", $384/mo,879007,https://www.zillow.com/homedetails/555-Merrimac-Dr-Campbell-CA-95008/19609445_zpid/,"1,242",3, 2, 1, 2,Not_Found, Yes,"1,681", Townhouse, No,1975, Public Utilities,95.26," $9,393"," $700,396"
56,"199 Hollis Ave, Campbell, CA 95008",Campbell,95008,CA,0,1980000,Prima Investment Group Inc.,Not_Found,1957721,https://www.zillow.com/homedetails/199-Hollis-Ave-Campbell-CA-95008/153283325_zpid/,"3,710",0,Not_Found,Not_Found, 4,Not_Found,Not_Found,"8,254", Multiple Occupancy, No,1966, Public Utilities,86.46," $9,806"," $627,799"
57,"300 Union Ave APT 32, Campbell, CA 95008",Campbell,95008,CA,2,826000,1st Class Realty Co, $427/mo,836925,https://www.zillow.com/homedetails/300-Union-Ave-APT-32-Campbell-CA-95008/19669720_zpid/,"1,127",2, 2,Not_Found, 1,Not_Found,Not_Found,"1,119", Condo, No,1979, Public Utilities,89.66," $7,741"," $565,628"
58,"168 Echo Ave, Campbell, CA 95008",Campbell,95008,CA,0,2100000,Marcus & Millichap,Not_Found,2141927,https://www.zillow.com/homedetails/168-Echo-Ave-Campbell-CA-95008/153283338_zpid/,"3,624",0,Not_Found,Not_Found, 4,Not_Found,Not_Found,"8,123", Multiple Occupancy, No,1964," Individual Electric Meters, Individual Gas Meters",95.26," $22,525"," $1,676,708"
59,"94 Winslow Ct, Campbell, CA 95008",Campbell,95008,CA,0,2075000,Marcus & Millichap,Not_Found,2125169,https://www.zillow.com/homedetails/94-Winslow-Ct-Campbell-CA-95008/153337806_zpid/,"3,188",0,Not_Found,Not_Found, 4,Not_Found, Yes,"8,367", Multiple Occupancy, No,1961," Individual Electric Meters, Individual Gas Meters",95.26," $21,409"," $1,560,381"
60,"104 Winslow Ct, Campbell, CA 95008",Campbell,95008,CA,0,2075000,Marcus & Millichap,Not_Found,2125169,https://www.zillow.com/homedetails/104-Winslow-Ct-Campbell-CA-95008/153337805_zpid/,"3,188",0,Not_Found,Not_Found, 4,Not_Found, Yes,"8,232", Multiple Occupancy, No,1961," Individual Electric Meters, Individual Gas Meters",95.26," $21,207"," $1,543,882"
61,"1710 Whitwood Ln, Campbell, CA 95008",Campbell,95008,CA,0,2125000,Marcus & Millichap,Not_Found,2169978,https://www.zillow.com/homedetails/1710-Whitwood-Ln-Campbell-CA-95008/153337816_zpid/,"3,348",0,Not_Found,Not_Found, 4,Not_Found, Yes,"7,884", Multiple Occupancy, No,1962," Individual Electric Meters, Individual Gas Meters",95.26," $22,652"," $1,661,817"
62,"660 Crockett Ave, Campbell, CA 95008",Campbell,95008,CA,5,1514747,Altas Realty,Not_Found,1514747,https://www.zillow.com/homedetails/660-Crockett-Ave-Campbell-CA-95008/19659295_zpid/,"1,668",1,Not_Found,Not_Found, 1, 1,Not_Found,"9,375", Single Family,Not_Found,1951,Not_Found,95.26," $2,194"," $104,976"
63,"1140 Meadows Ct, Campbell, CA 95008",Campbell,95008,CA,0,3215597,Sereno Group,Not_Found,3215597,https://www.zillow.com/homedetails/1140-Meadows-Ct-Campbell-CA-95008/300481271_zpid/,Not_Found,0,Not_Found,Not_Found, 0,Not_Found,Not_Found,Not_Found, Single Family,Not_Found,Not_Found,Not_Found,Not_Found," $12,289"," $812,535"
64,"946 N Central Ave, Campbell, CA 95008",Campbell,95008,CA,4,1261050,Golden Gate Sotheby's International Realty,Not_Found,1261050,https://www.zillow.com/homedetails/946-N-Central-Ave-Campbell-CA-95008/19587565_zpid/,"2,425",Not_Found,Not_Found,Not_Found, 1, 1, Yes,"10,000", Single Family,Not_Found,1952,Not_Found,89.66," $14,951"," $1,148,512"
65,"1006 Lovell Ave, Campbell, CA 95008",Campbell,95008,CA,4,1356385,Compass,Not_Found,1356385,https://www.zillow.com/homedetails/1006-Lovell-Ave-Campbell-CA-95008/19664674_zpid/,"1,189",2, 2,Not_Found, 2, 1, Yes,"6,098", Single Family,Not_Found,1961,Not_Found,95.26," $11,437"," $862,741"
66,"229 Budd Ave, Campbell, CA 95008",Campbell,95008,CA,4,1588967,Realty World-Todd Su & Company,Not_Found,1588967,https://www.zillow.com/homedetails/229-Budd-Ave-Campbell-CA-95008/19610149_zpid/,"2,032",2,Not_Found,Not_Found, 2, 1, Yes,0.26, Single Family,Not_Found,1947,Not_Found,91.26," $14,653"," $1,124,599"
67,"1509 Hawser Ln, Half Moon Bay, CA 94019",Half Moon Bay,94019,CA,4,1488000,Compass,Not_Found,1514819,https://www.zillow.com/homedetails/1509-Hawser-Ln-Half-Moon-Bay-CA-94019/15554290_zpid/,"2,305",3, 3,Not_Found, 0,Not_Found, Yes,"5,998", Single Family, No,1971, Public Utilities,84.71," $8,699"," $686,723"
68,"491 Kelly Ave, Half Moon Bay, CA 94019",Half Moon Bay,94019,CA,3,1149000,"E-z Homes Real Estate, Inc.",Not_Found,1042460,https://www.zillow.com/homedetails/491-Kelly-Ave-Half-Moon-Bay-CA-94019/15570232_zpid/,"1,410",1, 1,Not_Found, 0,Not_Found, Yes,"8,999", Single Family, No,1950," Individual Electric Meters, Public Utilities, Individual Gas Meters",83.91," $8,021"," $573,410"
69,"171 Shelter Cove Dr, Half Moon Bay, CA 94019",Half Moon Bay,94019,CA,0,1325000,Compass, $118/mo,1296301,https://www.zillow.com/homedetails/171-Shelter-Cove-Dr-Half-Moon-Bay-CA-94019/15534378_zpid/,"2,670",0,Not_Found,Not_Found, 2,Not_Found,Not_Found,"5,641", Multiple Occupancy, No,1969, Public Utilities,84.74," $13,571"," $1,122,000"
70,"0 Magnolia St, Half Moon Bay, CA 94019",Half Moon Bay,94019,CA,for,325000,KW Peninsula Estates,Not_Found,Not_Found,https://www.zillow.com/homedetails/0-Magnolia-St-Half-Moon-Bay-CA-94019/2090647675_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Electricity - Not On Site,Not_Found,Not_Found,Not_Found
71,"338 Avenue Del Oro, Half Moon Bay, CA 94019",Half Moon Bay,94019,CA,3,1975000,Compass,Not_Found,2048221,https://www.zillow.com/homedetails/338-Avenue-Del-Oro-Half-Moon-Bay-CA-94019/2077840686_zpid/,"2,200",3, 2, 1, 0,Not_Found, Yes,"5,998", Single Family, No,2020, Public Utilities,Not_Found,Not_Found,Not_Found
